,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
560664,2013-09-02 00:00:00,0,32,8.0,2,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.869506385706806
560665,2013-09-02 01:00:00,1,32,8.0,2,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.02972809776458
560666,2013-09-02 02:00:00,2,32,8.0,2,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.464252980795491
560667,2013-09-02 03:00:00,3,32,3.0,2,0,0,1,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.8790207764758833
560668,2013-09-02 04:00:00,4,32,3.0,2,0,0,1,0,0,0,0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.2949576416338195
560669,2013-09-02 05:00:00,5,32,8.0,2,0,0,1,0,0,0,0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.618877338081606
560670,2013-09-02 06:00:00,6,32,8.0,2,0,0,1,0,0,0,0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,7.999428281290557
560671,2013-09-02 07:00:00,7,32,7.0,2,0,0,1,0,0,0,0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,6.972187076780578
560672,2013-09-02 08:00:00,8,32,7.0,2,0,0,1,0,0,0,0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,7.006276940441417
560673,2013-09-02 09:00:00,9,32,7.0,2,0,0,1,0,0,0,0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,6.936100755117093
560674,2013-09-02 10:00:00,10,32,7.0,2,0,0,1,0,0,0,0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,7.086297135583522
560675,2013-09-02 11:00:00,11,32,8.0,2,0,0,1,0,0,0,0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,7.982592670776562
560676,2013-09-02 12:00:00,12,32,8.0,2,0,0,1,0,0,0,0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,9.0,8.112005932755087
560677,2013-09-02 13:00:00,13,32,9.0,2,0,0,1,0,0,0,0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,9.0,8.987026756828426
560678,2013-09-02 14:00:00,14,32,9.0,2,0,0,1,0,0,0,0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.0,8.848906421519272
560679,2013-09-02 15:00:00,15,32,9.0,2,0,0,1,0,0,0,0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.0,9.033174826475296
560680,2013-09-02 16:00:00,16,32,10.0,2,0,0,1,0,0,0,0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,9.99859661089843
560681,2013-09-02 17:00:00,17,32,10.0,2,0,0,1,0,0,0,0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,10.102833726522928
560682,2013-09-02 18:00:00,18,32,11.0,2,0,0,1,0,0,0,0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.74111888871848
560683,2013-09-02 19:00:00,19,32,10.0,2,0,0,1,0,0,0,0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.153812264928032
560684,2013-09-02 20:00:00,20,32,9.0,2,0,0,1,0,0,0,0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.776986217060362
560685,2013-09-02 21:00:00,21,32,9.0,2,0,0,1,0,0,0,0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,9.04910529838584
560686,2013-09-02 22:00:00,22,32,10.0,2,0,0,1,0,0,0,0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,9.928494100643464
560687,2013-09-02 23:00:00,23,32,10.0,2,0,0,1,0,0,0,0,10.0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,8.0,9.974589614633377
560688,2013-09-03 00:00:00,0,32,10.0,3,0,0,0,0,0,1,0,10.0,10.0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,8.0,9.982394603921684
560689,2013-09-03 01:00:00,1,32,10.0,3,0,0,0,0,0,1,0,10.0,10.0,10.0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,8.0,9.965931994029742
560690,2013-09-03 02:00:00,2,32,10.0,3,0,0,0,0,0,1,0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,3.0,3.0,8.0,10.071590508212386
