,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
946104,2013-09-02 00:00:00,0,54,14.0,2,0,0,1,0,0,0,0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0,14.031259977075019
946105,2013-09-02 01:00:00,1,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,14.074105742798826
946106,2013-09-02 02:00:00,2,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,13.905243517220187
946107,2013-09-02 03:00:00,3,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,14.047015022690708
946108,2013-09-02 04:00:00,4,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,13.907947589211894
946109,2013-09-02 05:00:00,5,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,13.99626401695913
946110,2013-09-02 06:00:00,6,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,14.023268722280832
946111,2013-09-02 07:00:00,7,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,14.048425732893268
946112,2013-09-02 08:00:00,8,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,14.151491061534301
946113,2013-09-02 09:00:00,9,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,13.796378104377272
946114,2013-09-02 10:00:00,10,54,13.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,13.026267092285801
946115,2013-09-02 11:00:00,11,54,14.0,2,0,0,1,0,0,0,0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,13.926686648569811
946116,2013-09-02 12:00:00,12,54,16.0,2,0,0,1,0,0,0,0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,16.097393070690277
946117,2013-09-02 13:00:00,13,54,18.0,2,0,0,1,0,0,0,0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,17.66554922466937
946118,2013-09-02 14:00:00,14,54,14.0,2,0,0,1,0,0,0,0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,14.197965784262486
946119,2013-09-02 15:00:00,15,54,15.0,2,0,0,1,0,0,0,0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,14.968033358470748
946120,2013-09-02 16:00:00,16,54,16.0,2,0,0,1,0,0,0,0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,15.941146935384062
946121,2013-09-02 17:00:00,17,54,17.0,2,0,0,1,0,0,0,0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,16.914363526495844
946122,2013-09-02 18:00:00,18,54,19.0,2,0,0,1,0,0,0,0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,18.94250311611226
946123,2013-09-02 19:00:00,19,54,19.0,2,0,0,1,0,0,0,0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,18.818273594694958
946124,2013-09-02 20:00:00,20,54,15.0,2,0,0,1,0,0,0,0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,15.17472539743671
946125,2013-09-02 21:00:00,21,54,15.0,2,0,0,1,0,0,0,0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,14.973282779506055
946126,2013-09-02 22:00:00,22,54,15.0,2,0,0,1,0,0,0,0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,15.160867794750658
946127,2013-09-02 23:00:00,23,54,15.0,2,0,0,1,0,0,0,0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.020994231597577
946128,2013-09-03 00:00:00,0,54,15.0,3,0,0,0,0,0,1,0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.08854669741323
946129,2013-09-03 01:00:00,1,54,17.0,3,0,0,0,0,0,1,0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.99192498721485
946130,2013-09-03 02:00:00,2,54,17.0,3,0,0,0,0,0,1,0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.88657247052139
946131,2013-09-03 03:00:00,3,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.77750812573217
946132,2013-09-03 04:00:00,4,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,17.065084098115012
946133,2013-09-03 05:00:00,5,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,17.11717568419558
946134,2013-09-03 06:00:00,6,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,16.90843677400875
946135,2013-09-03 07:00:00,7,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,16.81219970535781
946136,2013-09-03 08:00:00,8,54,15.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,15.287241796529027
946137,2013-09-03 09:00:00,9,54,15.0,3,0,0,0,0,0,1,0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.947064734554772
946138,2013-09-03 10:00:00,10,54,16.0,3,0,0,0,0,0,1,0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,15.996462240676017
946139,2013-09-03 11:00:00,11,54,16.0,3,0,0,0,0,0,1,0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,15.55698895847639
946140,2013-09-03 12:00:00,12,54,10.0,3,0,0,0,0,0,1,0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,10.724858615368765
946141,2013-09-03 13:00:00,13,54,11.0,3,0,0,0,0,0,1,0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,10.723713508241726
946142,2013-09-03 14:00:00,14,54,12.0,3,0,0,0,0,0,1,0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,12.114029656618653
946143,2013-09-03 15:00:00,15,54,12.0,3,0,0,0,0,0,1,0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,12.034180476233361
