,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
5832,2014-05-02 00:00:00,0,0,17.0,2,0,0,0,0,0,0,1,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,16.94505892353274
5833,2014-05-02 01:00:00,1,0,17.0,2,0,0,0,0,0,0,1,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,16.93446861028793
5834,2014-05-02 02:00:00,2,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,16.863610170991052
5835,2014-05-02 03:00:00,3,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,17.01259543389925
5836,2014-05-02 04:00:00,4,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,16.89089703758671
5837,2014-05-02 05:00:00,5,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,17.06708741176766
5838,2014-05-02 06:00:00,6,0,18.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,18.22053304890008
5839,2014-05-02 07:00:00,7,0,21.0,2,0,0,0,0,0,0,1,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,20.80111050988749
5840,2014-05-02 08:00:00,8,0,16.0,2,0,0,0,0,0,0,1,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,16.4371210005769
5841,2014-05-02 09:00:00,9,0,14.0,2,0,0,0,0,0,0,1,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,13.71486977039201
5842,2014-05-02 10:00:00,10,0,12.0,2,0,0,0,0,0,0,1,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,12.175969850470985
5843,2014-05-02 11:00:00,11,0,11.0,2,0,0,0,0,0,0,1,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.942032493171872
5844,2014-05-02 12:00:00,12,0,10.0,2,0,0,0,0,0,0,1,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,10.404404678839539
5845,2014-05-02 13:00:00,13,0,16.0,2,0,0,0,0,0,0,1,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,15.4522573360283
5846,2014-05-02 14:00:00,14,0,16.0,2,0,0,0,0,0,0,1,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.136942633932886
5847,2014-05-02 15:00:00,15,0,16.0,2,0,0,0,0,0,0,1,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.056734819452142
5848,2014-05-02 16:00:00,16,0,15.0,2,0,0,0,0,0,0,1,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,15.051533917213906
5849,2014-05-02 17:00:00,17,0,22.0,2,0,0,0,0,0,0,1,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,21.89428419590948
5850,2014-05-02 18:00:00,18,0,16.0,2,0,0,0,0,0,0,1,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,17.379332697145458
5851,2014-05-02 19:00:00,19,0,13.0,2,0,0,0,0,0,0,1,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,13.06556516254354
5852,2014-05-02 20:00:00,20,0,12.0,2,0,0,0,0,0,0,1,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,12.034100157551391
5853,2014-05-02 21:00:00,21,0,12.0,2,0,0,0,0,0,0,1,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,12.128805770529441
5854,2014-05-02 22:00:00,22,0,12.0,2,0,0,0,0,0,0,1,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,11.969731556958402
5855,2014-05-02 23:00:00,23,0,13.0,2,0,0,0,0,0,0,1,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,12.9325114954867
5856,2014-05-03 00:00:00,0,0,13.0,3,1,0,0,0,0,0,0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,12.996641384826912
5857,2014-05-03 01:00:00,1,0,13.0,3,1,0,0,0,0,0,0,13.0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,12.98781640720279
