,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
858504,2013-09-02 00:00:00,0,49,6.0,2,0,0,1,0,0,0,0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.811464285714286
858505,2013-09-02 01:00:00,1,49,2.0,2,0,0,1,0,0,0,0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.722502164502165
858506,2013-09-02 02:00:00,2,49,6.0,2,0,0,1,0,0,0,0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.756
858507,2013-09-02 03:00:00,3,49,7.0,2,0,0,1,0,0,0,0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.6508303571428575
858508,2013-09-02 04:00:00,4,49,7.0,2,0,0,1,0,0,0,0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,7.08428787878788
858509,2013-09-02 05:00:00,5,49,7.0,2,0,0,1,0,0,0,0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,7.197618235930736
858510,2013-09-02 06:00:00,6,49,7.0,2,0,0,1,0,0,0,0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,5.0,6.8685273268398275
858511,2013-09-02 07:00:00,7,49,7.0,2,0,0,1,0,0,0,0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,5.0,6.934118235930736
858512,2013-09-02 08:00:00,8,49,6.0,2,0,0,1,0,0,0,0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,5.0,6.218530303030303
858513,2013-09-02 09:00:00,9,49,7.0,2,0,0,1,0,0,0,0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,5.0,6.730046266233767
858514,2013-09-02 10:00:00,10,49,7.0,2,0,0,1,0,0,0,0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,4.0,6.912030303030304
858515,2013-09-02 11:00:00,11,49,5.0,2,0,0,1,0,0,0,0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,4.0,5.597071428571428
858516,2013-09-02 12:00:00,12,49,5.0,2,0,0,1,0,0,0,0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,7.0,5.778
858517,2013-09-02 13:00:00,13,49,7.0,2,0,0,1,0,0,0,0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,4.0,6.781983766233766
858518,2013-09-02 14:00:00,14,49,7.0,2,0,0,1,0,0,0,0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,8.0,6.9605551948051945
858519,2013-09-02 15:00:00,15,49,4.0,2,0,0,1,0,0,0,0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,7.0,4.781650432900434
858520,2013-09-02 16:00:00,16,49,6.0,2,0,0,1,0,0,0,0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.0,6.0190909090909095
858521,2013-09-02 17:00:00,17,49,10.0,2,0,0,1,0,0,0,0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,8.630571428571429
858522,2013-09-02 18:00:00,18,49,13.0,2,0,0,1,0,0,0,0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,11.776
858523,2013-09-02 19:00:00,19,49,12.0,2,0,0,1,0,0,0,0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,11.67229669030733
858524,2013-09-02 20:00:00,20,49,13.0,2,0,0,1,0,0,0,0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,5.0,12.637872549019608
858525,2013-09-02 21:00:00,21,49,13.0,2,0,0,1,0,0,0,0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,5.0,12.576772257458304
858526,2013-09-02 22:00:00,22,49,12.0,2,0,0,1,0,0,0,0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,5.0,12.205079287738249
858527,2013-09-02 23:00:00,23,49,12.0,2,0,0,1,0,0,0,0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,12.186110169984271
858528,2013-09-03 00:00:00,0,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,11.984624454216833
858529,2013-09-03 01:00:00,1,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,11.943571822637885
858530,2013-09-03 02:00:00,2,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,11.982026368092429
858531,2013-09-03 03:00:00,3,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,11.973571822637885
858532,2013-09-03 04:00:00,4,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,11.94402636809243
858533,2013-09-03 05:00:00,5,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,11.98402636809243
858534,2013-09-03 06:00:00,6,49,12.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,11.772764400007325
858535,2013-09-03 07:00:00,7,49,11.0,3,0,0,0,0,0,1,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,7.0,11.283298567038395
858536,2013-09-03 08:00:00,8,49,11.0,3,0,0,0,0,0,1,0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,13.0,10.0,6.0,4.0,7.0,7.0,5.0,5.0,7.0,7.0,6.0,11.11526241869325
