,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour
2952,2014-01-02 00:00:00,0,0,16.0,2,0,0,0,1,0,0,0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0
2953,2014-01-02 01:00:00,1,0,17.0,2,0,0,0,1,0,0,0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,16.0,15.0
2954,2014-01-02 02:00:00,2,0,17.0,2,0,0,0,1,0,0,0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,16.0
2955,2014-01-02 03:00:00,3,0,17.0,2,0,0,0,1,0,0,0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0
2956,2014-01-02 04:00:00,4,0,17.0,2,0,0,0,1,0,0,0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,15.0
2957,2014-01-02 05:00:00,5,0,17.0,2,0,0,0,1,0,0,0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0
2958,2014-01-02 06:00:00,6,0,18.0,2,0,0,0,1,0,0,0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0,15.0
2959,2014-01-02 07:00:00,7,0,17.0,2,0,0,0,1,0,0,0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0,16.0
2960,2014-01-02 08:00:00,8,0,16.0,2,0,0,0,1,0,0,0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0,15.0
2961,2014-01-02 09:00:00,9,0,15.0,2,0,0,0,1,0,0,0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0,15.0
2962,2014-01-02 10:00:00,10,0,12.0,2,0,0,0,1,0,0,0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0,16.0
2963,2014-01-02 11:00:00,11,0,12.0,2,0,0,0,1,0,0,0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0,15.0
2964,2014-01-02 12:00:00,12,0,13.0,2,0,0,0,1,0,0,0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0,15.0
2965,2014-01-02 13:00:00,13,0,13.0,2,0,0,0,1,0,0,0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0,15.0
2966,2014-01-02 14:00:00,14,0,12.0,2,0,0,0,1,0,0,0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0,16.0
2967,2014-01-02 15:00:00,15,0,13.0,2,0,0,0,1,0,0,0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0,15.0
2968,2014-01-02 16:00:00,16,0,14.0,2,0,0,0,1,0,0,0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0,15.0
2969,2014-01-02 17:00:00,17,0,19.0,2,0,0,0,1,0,0,0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0,17.0
2970,2014-01-02 18:00:00,18,0,17.0,2,0,0,0,1,0,0,0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0,17.0
2971,2014-01-02 19:00:00,19,0,17.0,2,0,0,0,1,0,0,0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0,17.0
2972,2014-01-02 20:00:00,20,0,15.0,2,0,0,0,1,0,0,0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0,17.0
2973,2014-01-02 21:00:00,21,0,16.0,2,0,0,0,1,0,0,0,15.0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,16.0
2974,2014-01-02 22:00:00,22,0,16.0,2,0,0,0,1,0,0,0,16.0,15.0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0
2975,2014-01-02 23:00:00,23,0,16.0,2,0,0,0,1,0,0,0,16.0,16.0,15.0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0
2976,2014-01-03 00:00:00,0,0,16.0,3,0,0,0,0,0,0,1,16.0,16.0,16.0,15.0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0
2977,2014-01-03 01:00:00,1,0,15.0,3,0,0,0,0,0,0,1,16.0,16.0,16.0,16.0,15.0,17.0,17.0,19.0,14.0,13.0,12.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,18.0,17.0,17.0,17.0,17.0,17.0
