,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
864312,2014-05-02 00:00:00,0,49,6.0,2,0,0,0,0,0,0,1,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.78
864313,2014-05-02 01:00:00,1,49,6.0,2,0,0,0,0,0,0,1,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.02
864314,2014-05-02 02:00:00,2,49,6.0,2,0,0,0,0,0,0,1,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,6.11
864315,2014-05-02 03:00:00,3,49,6.0,2,0,0,0,0,0,0,1,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,6.1
864316,2014-05-02 04:00:00,4,49,6.0,2,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,2.0,6.16
864317,2014-05-02 05:00:00,5,49,6.0,2,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,2.0,6.11
864318,2014-05-02 06:00:00,6,49,6.0,2,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,2.0,6.05
864319,2014-05-02 07:00:00,7,49,7.0,2,0,0,0,0,0,0,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,2.0,6.61
864320,2014-05-02 08:00:00,8,49,9.0,2,0,0,0,0,0,0,1,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,7.0,8.92
864321,2014-05-02 09:00:00,9,49,13.0,2,0,0,0,0,0,0,1,9.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,1.0,7.0,8.0,9.0,6.0,8.0,11.0,10.0,13.0,8.0,12.48
