,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
671592,2014-05-02 00:00:00,0,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.931479642477338
671593,2014-05-02 01:00:00,1,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.861167142477338
671594,2014-05-02 02:00:00,2,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,6.94509571390591
671595,2014-05-02 03:00:00,3,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,6.86509571390591
671596,2014-05-02 04:00:00,4,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,6.935740875196233
671597,2014-05-02 05:00:00,5,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,6.875740875196232
671598,2014-05-02 06:00:00,6,38,6.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,6.261333333333333
671599,2014-05-02 07:00:00,7,38,7.0,2,0,0,0,0,0,0,1,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,6.731446675444372
671600,2014-05-02 08:00:00,8,38,5.0,2,0,0,0,0,0,0,1,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,5.33
671601,2014-05-02 09:00:00,9,38,5.0,2,0,0,0,0,0,0,1,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,5.11442848753209
671602,2014-05-02 10:00:00,10,38,6.0,2,0,0,0,0,0,0,1,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,5.559277401197042
671603,2014-05-02 11:00:00,11,38,7.0,2,0,0,0,0,0,0,1,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,6.403333333333333
671604,2014-05-02 12:00:00,12,38,5.0,2,0,0,0,0,0,0,1,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,5.57
671605,2014-05-02 13:00:00,13,38,6.0,2,0,0,0,0,0,0,1,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,5.704195858053468
671606,2014-05-02 14:00:00,14,38,4.0,2,0,0,0,0,0,0,1,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,4.5
671607,2014-05-02 15:00:00,15,38,4.0,2,0,0,0,0,0,0,1,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,3.816003083179648
671608,2014-05-02 16:00:00,16,38,1.0,2,0,0,0,0,0,0,1,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,2.0702253054018693
671609,2014-05-02 17:00:00,17,38,2.0,2,0,0,0,0,0,0,1,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,2.5097619047619046
671610,2014-05-02 18:00:00,18,38,1.0,2,0,0,0,0,0,0,1,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,1.67
671611,2014-05-02 19:00:00,19,38,9.0,2,0,0,0,0,0,0,1,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.99
671612,2014-05-02 20:00:00,20,38,8.0,2,0,0,0,0,0,0,1,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.05
671613,2014-05-02 21:00:00,21,38,5.0,2,0,0,0,0,0,0,1,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.53
671614,2014-05-02 22:00:00,22,38,5.0,2,0,0,0,0,0,0,1,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.080407783549356
671615,2014-05-02 23:00:00,23,38,5.0,2,0,0,0,0,0,0,1,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.179124527020938
671616,2014-05-03 00:00:00,0,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,5.036798091899934
671617,2014-05-03 01:00:00,1,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0871827072845495
671618,2014-05-03 02:00:00,2,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,5.103847300291866
671619,2014-05-03 03:00:00,3,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,5.016134074584373
671620,2014-05-03 04:00:00,4,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,7.0,4.862220401838613
671621,2014-05-03 05:00:00,5,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,7.0,4.90700469565055
671622,2014-05-03 06:00:00,6,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,6.0,4.71106676597202
671623,2014-05-03 07:00:00,7,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,7.0,4.76688149074382
671624,2014-05-03 08:00:00,8,38,5.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,5.0,4.9552351878748455
671625,2014-05-03 09:00:00,9,38,6.0,3,1,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.0,4.895292365208248
671626,2014-05-03 10:00:00,10,38,5.0,3,1,0,0,0,0,0,0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,1.0,2.0,1.0,4.0,4.0,6.0,5.0,7.0,6.0,5.285
