,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
946104,2013-09-02 00:00:00,0,54,14.0,2,0,0,1,0,0,0,0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,9.0,13.985
946105,2013-09-02 01:00:00,1,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,14.065
946106,2013-09-02 02:00:00,2,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,13.988800000000001
946107,2013-09-02 03:00:00,3,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,14.0
946108,2013-09-02 04:00:00,4,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,14.02
946109,2013-09-02 05:00:00,5,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,9.0,13.92
946110,2013-09-02 06:00:00,6,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,9.0,14.01
946111,2013-09-02 07:00:00,7,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,9.0,13.969000000000001
946112,2013-09-02 08:00:00,8,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,10.0,13.989
946113,2013-09-02 09:00:00,9,54,14.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,10.0,13.984416666666666
946114,2013-09-02 10:00:00,10,54,13.0,2,0,0,1,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,11.0,13.398757575757575
946115,2013-09-02 11:00:00,11,54,14.0,2,0,0,1,0,0,0,0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,9.0,13.567916666666665
946116,2013-09-02 12:00:00,12,54,16.0,2,0,0,1,0,0,0,0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,5.0,15.303269230769232
946117,2013-09-02 13:00:00,13,54,18.0,2,0,0,1,0,0,0,0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,7.0,16.5225
946118,2013-09-02 14:00:00,14,54,14.0,2,0,0,1,0,0,0,0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,7.0,15.18909090909091
946119,2013-09-02 15:00:00,15,54,15.0,2,0,0,1,0,0,0,0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,5.0,14.59
946120,2013-09-02 16:00:00,16,54,16.0,2,0,0,1,0,0,0,0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,6.0,15.763333333333332
946121,2013-09-02 17:00:00,17,54,17.0,2,0,0,1,0,0,0,0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,4.0,16.62
946122,2013-09-02 18:00:00,18,54,19.0,2,0,0,1,0,0,0,0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,8.0,18.35
946123,2013-09-02 19:00:00,19,54,19.0,2,0,0,1,0,0,0,0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,10.0,18.21
946124,2013-09-02 20:00:00,20,54,15.0,2,0,0,1,0,0,0,0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,16.22
946125,2013-09-02 21:00:00,21,54,15.0,2,0,0,1,0,0,0,0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,15.12
946126,2013-09-02 22:00:00,22,54,15.0,2,0,0,1,0,0,0,0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,15.23
946127,2013-09-02 23:00:00,23,54,15.0,2,0,0,1,0,0,0,0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.13
946128,2013-09-03 00:00:00,0,54,15.0,3,0,0,0,0,0,1,0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.307857142857141
946129,2013-09-03 01:00:00,1,54,17.0,3,0,0,0,0,0,1,0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.288333333333334
946130,2013-09-03 02:00:00,2,54,17.0,3,0,0,0,0,0,1,0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.2
946131,2013-09-03 03:00:00,3,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.73
946132,2013-09-03 04:00:00,4,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,16.76
946133,2013-09-03 05:00:00,5,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,16.66
946134,2013-09-03 06:00:00,6,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,14.0,16.49
946135,2013-09-03 07:00:00,7,54,17.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,14.0,16.44
946136,2013-09-03 08:00:00,8,54,15.0,3,0,0,0,0,0,1,0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,14.0,15.27
946137,2013-09-03 09:00:00,9,54,15.0,3,0,0,0,0,0,1,0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,14.0,15.23
946138,2013-09-03 10:00:00,10,54,16.0,3,0,0,0,0,0,1,0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,13.0,15.728333333333332
946139,2013-09-03 11:00:00,11,54,16.0,3,0,0,0,0,0,1,0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,14.0,15.435
946140,2013-09-03 12:00:00,12,54,10.0,3,0,0,0,0,0,1,0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,16.0,11.66
946141,2013-09-03 13:00:00,13,54,11.0,3,0,0,0,0,0,1,0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,18.0,10.25
946142,2013-09-03 14:00:00,14,54,12.0,3,0,0,0,0,0,1,0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,14.0,11.80909090909091
946143,2013-09-03 15:00:00,15,54,12.0,3,0,0,0,0,0,1,0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,15.0,11.77409090909091
946144,2013-09-03 16:00:00,16,54,11.0,3,0,0,0,0,0,1,0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,16.0,10.914375
946145,2013-09-03 17:00:00,17,54,8.0,3,0,0,0,0,0,1,0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,17.0,8.99
946146,2013-09-03 18:00:00,18,54,9.0,3,0,0,0,0,0,1,0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,19.0,9.06
946147,2013-09-03 19:00:00,19,54,11.0,3,0,0,0,0,0,1,0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,19.0,10.340505827505826
946148,2013-09-03 20:00:00,20,54,10.0,3,0,0,0,0,0,1,0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,10.81
946149,2013-09-03 21:00:00,21,54,9.0,3,0,0,0,0,0,1,0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,9.491321037067866
946150,2013-09-03 22:00:00,22,54,10.0,3,0,0,0,0,0,1,0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,9.961416949926935
946151,2013-09-03 23:00:00,23,54,10.0,3,0,0,0,0,0,1,0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,9.910340132411847
946152,2013-09-04 00:00:00,0,54,11.0,4,0,0,0,0,1,0,0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,10.514149601704753
946153,2013-09-04 01:00:00,1,54,10.0,4,0,0,0,0,1,0,0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,10.31
946154,2013-09-04 02:00:00,2,54,10.0,4,0,0,0,0,1,0,0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,10.004880264827925
946155,2013-09-04 03:00:00,3,54,10.0,4,0,0,0,0,1,0,0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,10.010398557510852
946156,2013-09-04 04:00:00,4,54,10.0,4,0,0,0,0,1,0,0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,17.0,10.020752947841537
946157,2013-09-04 05:00:00,5,54,10.0,4,0,0,0,0,1,0,0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,17.0,10.115589336942632
946158,2013-09-04 06:00:00,6,54,10.0,4,0,0,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,17.0,9.994200981850044
946159,2013-09-04 07:00:00,7,54,10.0,4,0,0,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,17.0,9.908995315657535
946160,2013-09-04 08:00:00,8,54,12.0,4,0,0,0,0,1,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,15.0,11.164468773480046
946161,2013-09-04 09:00:00,9,54,13.0,4,0,0,0,0,1,0,0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,15.0,12.609310344827586
946162,2013-09-04 10:00:00,10,54,10.0,4,0,0,0,0,1,0,0,13.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,16.0,11.12032258064516
946163,2013-09-04 11:00:00,11,54,10.0,4,0,0,0,0,1,0,0,10.0,13.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,16.0,9.648925616853841
946164,2013-09-04 12:00:00,12,54,8.0,4,0,0,0,0,1,0,0,10.0,10.0,13.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,10.0,8.670175216519537
946165,2013-09-04 13:00:00,13,54,6.0,4,0,0,0,0,1,0,0,8.0,10.0,10.0,13.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,9.0,10.0,11.0,9.0,8.0,11.0,12.0,12.0,11.0,6.74
