,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
566472,2014-05-02 00:00:00,0,32,3.0,2,0,0,0,0,0,0,1,2.99
566473,2014-05-02 01:00:00,1,32,3.0,2,0,0,0,0,0,0,1,2.99
566474,2014-05-02 02:00:00,2,32,3.0,2,0,0,0,0,0,0,1,2.99
566475,2014-05-02 03:00:00,3,32,3.0,2,0,0,0,0,0,0,1,2.99
566476,2014-05-02 04:00:00,4,32,3.0,2,0,0,0,0,0,0,1,3.01
566477,2014-05-02 05:00:00,5,32,3.0,2,0,0,0,0,0,0,1,3.01
566478,2014-05-02 06:00:00,6,32,3.0,2,0,0,0,0,0,0,1,3.01
566479,2014-05-02 07:00:00,7,32,3.0,2,0,0,0,0,0,0,1,3.01
566480,2014-05-02 08:00:00,8,32,4.0,2,0,0,0,0,0,0,1,4.01
566481,2014-05-02 09:00:00,9,32,7.0,2,0,0,0,0,0,0,1,7.265
566482,2014-05-02 10:00:00,10,32,9.0,2,0,0,0,0,0,0,1,8.76108585858586
566483,2014-05-02 11:00:00,11,32,9.0,2,0,0,0,0,0,0,1,8.932157287157287
566484,2014-05-02 12:00:00,12,32,8.0,2,0,0,0,0,0,0,1,7.974543650793651
566485,2014-05-02 13:00:00,13,32,6.0,2,0,0,0,0,0,0,1,7.177791125541125
566486,2014-05-02 14:00:00,14,32,10.0,2,0,0,0,0,0,0,1,9.26487445887446
566487,2014-05-02 15:00:00,15,32,10.0,2,0,0,0,0,0,0,1,9.710083333333333
566488,2014-05-02 16:00:00,16,32,9.0,2,0,0,0,0,0,0,1,8.95675
566489,2014-05-02 17:00:00,17,32,6.0,2,0,0,0,0,0,0,1,6.121666666666667
566490,2014-05-02 18:00:00,18,32,5.0,2,0,0,0,0,0,0,1,4.92
566491,2014-05-02 19:00:00,19,32,3.0,2,0,0,0,0,0,0,1,3.27
566492,2014-05-02 20:00:00,20,32,2.0,2,0,0,0,0,0,0,1,2.37
566493,2014-05-02 21:00:00,21,32,2.0,2,0,0,0,0,0,0,1,2.29
566494,2014-05-02 22:00:00,22,32,2.0,2,0,0,0,0,0,0,1,2.36
566495,2014-05-02 23:00:00,23,32,1.0,2,0,0,0,0,0,0,1,2.23
566496,2014-05-03 00:00:00,0,32,1.0,3,1,0,0,0,0,0,0,1.0
566497,2014-05-03 01:00:00,1,32,1.0,3,1,0,0,0,0,0,0,1.0
566498,2014-05-03 02:00:00,2,32,1.0,3,1,0,0,0,0,0,0,1.0
566499,2014-05-03 03:00:00,3,32,1.0,3,1,0,0,0,0,0,0,1.0
566500,2014-05-03 04:00:00,4,32,1.0,3,1,0,0,0,0,0,0,1.0
566501,2014-05-03 05:00:00,5,32,1.0,3,1,0,0,0,0,0,0,1.0
566502,2014-05-03 06:00:00,6,32,1.0,3,1,0,0,0,0,0,0,1.0
566503,2014-05-03 07:00:00,7,32,1.0,3,1,0,0,0,0,0,0,1.4
566504,2014-05-03 08:00:00,8,32,6.0,3,1,0,0,0,0,0,0,5.04
566505,2014-05-03 09:00:00,9,32,7.0,3,1,0,0,0,0,0,0,7.342847222222222
566506,2014-05-03 10:00:00,10,32,8.0,3,1,0,0,0,0,0,0,8.042069444444444
566507,2014-05-03 11:00:00,11,32,8.0,3,1,0,0,0,0,0,0,7.82971590909091
566508,2014-05-03 12:00:00,12,32,8.0,3,1,0,0,0,0,0,0,7.980362762237762
566509,2014-05-03 13:00:00,13,32,8.0,3,1,0,0,0,0,0,0,7.905640540015541
566510,2014-05-03 14:00:00,14,32,7.0,3,1,0,0,0,0,0,0,7.237628996003996
