,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
268632,2014-05-02 00:00:00,0,15,13.0,2,0,0,0,0,0,0,1,13.02
268633,2014-05-02 01:00:00,1,15,13.0,2,0,0,0,0,0,0,1,13.02
268634,2014-05-02 02:00:00,2,15,13.0,2,0,0,0,0,0,0,1,13.03
268635,2014-05-02 03:00:00,3,15,13.0,2,0,0,0,0,0,0,1,13.03
268636,2014-05-02 04:00:00,4,15,13.0,2,0,0,0,0,0,0,1,13.02
268637,2014-05-02 05:00:00,5,15,13.0,2,0,0,0,0,0,0,1,13.01
268638,2014-05-02 06:00:00,6,15,13.0,2,0,0,0,0,0,0,1,13.02
268639,2014-05-02 07:00:00,7,15,13.0,2,0,0,0,0,0,0,1,13.08
268640,2014-05-02 08:00:00,8,15,14.0,2,0,0,0,0,0,0,1,13.8
268641,2014-05-02 09:00:00,9,15,14.0,2,0,0,0,0,0,0,1,13.98
268642,2014-05-02 10:00:00,10,15,14.0,2,0,0,0,0,0,0,1,13.98
268643,2014-05-02 11:00:00,11,15,14.0,2,0,0,0,0,0,0,1,13.97
268644,2014-05-02 12:00:00,12,15,14.0,2,0,0,0,0,0,0,1,14.0
268645,2014-05-02 13:00:00,13,15,14.0,2,0,0,0,0,0,0,1,14.0
268646,2014-05-02 14:00:00,14,15,14.0,2,0,0,0,0,0,0,1,14.0
268647,2014-05-02 15:00:00,15,15,14.0,2,0,0,0,0,0,0,1,14.0
268648,2014-05-02 16:00:00,16,15,14.0,2,0,0,0,0,0,0,1,14.0
268649,2014-05-02 17:00:00,17,15,14.0,2,0,0,0,0,0,0,1,13.91
268650,2014-05-02 18:00:00,18,15,13.0,2,0,0,0,0,0,0,1,13.27
268651,2014-05-02 19:00:00,19,15,13.0,2,0,0,0,0,0,0,1,13.06
268652,2014-05-02 20:00:00,20,15,13.0,2,0,0,0,0,0,0,1,13.04
268653,2014-05-02 21:00:00,21,15,13.0,2,0,0,0,0,0,0,1,13.01
268654,2014-05-02 22:00:00,22,15,13.0,2,0,0,0,0,0,0,1,12.94
268655,2014-05-02 23:00:00,23,15,13.0,2,0,0,0,0,0,0,1,12.94
268656,2014-05-03 00:00:00,0,15,13.0,3,1,0,0,0,0,0,0,13.0
268657,2014-05-03 01:00:00,1,15,13.0,3,1,0,0,0,0,0,0,13.0
268658,2014-05-03 02:00:00,2,15,13.0,3,1,0,0,0,0,0,0,13.0
268659,2014-05-03 03:00:00,3,15,13.0,3,1,0,0,0,0,0,0,13.0
