,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
703752,2014-01-02 00:00:00,0,40,12.0,2,0,0,0,1,0,0,0,11.998748
703753,2014-01-02 01:00:00,1,40,12.0,2,0,0,0,1,0,0,0,12.000839
703754,2014-01-02 02:00:00,2,40,12.0,2,0,0,0,1,0,0,0,11.999825
703755,2014-01-02 03:00:00,3,40,12.0,2,0,0,0,1,0,0,0,12.006752
703756,2014-01-02 04:00:00,4,40,12.0,2,0,0,0,1,0,0,0,11.9896
703757,2014-01-02 05:00:00,5,40,12.0,2,0,0,0,1,0,0,0,12.003359
703758,2014-01-02 06:00:00,6,40,12.0,2,0,0,0,1,0,0,0,11.998603
703759,2014-01-02 07:00:00,7,40,12.0,2,0,0,0,1,0,0,0,12.001414
703760,2014-01-02 08:00:00,8,40,13.0,2,0,0,0,1,0,0,0,12.996293
703761,2014-01-02 09:00:00,9,40,11.0,2,0,0,0,1,0,0,0,11.014193
703762,2014-01-02 10:00:00,10,40,9.0,2,0,0,0,1,0,0,0,8.989294
703763,2014-01-02 11:00:00,11,40,9.0,2,0,0,0,1,0,0,0,9.00185
703764,2014-01-02 12:00:00,12,40,10.0,2,0,0,0,1,0,0,0,9.991475
703765,2014-01-02 13:00:00,13,40,10.0,2,0,0,0,1,0,0,0,10.011359
703766,2014-01-02 14:00:00,14,40,9.0,2,0,0,0,1,0,0,0,8.993488
703767,2014-01-02 15:00:00,15,40,8.0,2,0,0,0,1,0,0,0,8.009718
703768,2014-01-02 16:00:00,16,40,6.0,2,0,0,0,1,0,0,0,5.9909286
703769,2014-01-02 17:00:00,17,40,6.0,2,0,0,0,1,0,0,0,6.0015955
703770,2014-01-02 18:00:00,18,40,4.0,2,0,0,0,1,0,0,0,4.0008254
703771,2014-01-02 19:00:00,19,40,10.0,2,0,0,0,1,0,0,0,9.993821
703772,2014-01-02 20:00:00,20,40,10.0,2,0,0,0,1,0,0,0,10.007031
703773,2014-01-02 21:00:00,21,40,10.0,2,0,0,0,1,0,0,0,9.9962
703774,2014-01-02 22:00:00,22,40,10.0,2,0,0,0,1,0,0,0,10.000074
703775,2014-01-02 23:00:00,23,40,10.0,2,0,0,0,1,0,0,0,10.002582
703776,2014-01-03 00:00:00,0,40,10.0,3,0,0,0,0,0,0,1,10.000872
703777,2014-01-03 01:00:00,1,40,10.0,3,0,0,0,0,0,0,1,10.00077
703778,2014-01-03 02:00:00,2,40,10.0,3,0,0,0,0,0,0,1,9.998665
703779,2014-01-03 03:00:00,3,40,10.0,3,0,0,0,0,0,0,1,10.000153
703780,2014-01-03 04:00:00,4,40,10.0,3,0,0,0,0,0,0,1,10.008266
703781,2014-01-03 05:00:00,5,40,10.0,3,0,0,0,0,0,0,1,9.990748
703782,2014-01-03 06:00:00,6,40,10.0,3,0,0,0,0,0,0,1,10.001637
703783,2014-01-03 07:00:00,7,40,10.0,3,0,0,0,0,0,0,1,9.995957
703784,2014-01-03 08:00:00,8,40,6.0,3,0,0,0,0,0,0,1,6.0066605
703785,2014-01-03 09:00:00,9,40,9.0,3,0,0,0,0,0,0,1,8.982058
703786,2014-01-03 10:00:00,10,40,11.0,3,0,0,0,0,0,0,1,11.009595
703787,2014-01-03 11:00:00,11,40,12.0,3,0,0,0,0,0,0,1,12.002649
703788,2014-01-03 12:00:00,12,40,10.0,3,0,0,0,0,0,0,1,10.00412
703789,2014-01-03 13:00:00,13,40,12.0,3,0,0,0,0,0,0,1,11.978219
703790,2014-01-03 14:00:00,14,40,7.0,3,0,0,0,0,0,0,1,7.019481
703791,2014-01-03 15:00:00,15,40,7.0,3,0,0,0,0,0,0,1,6.9895415
703792,2014-01-03 16:00:00,16,40,5.0,3,0,0,0,0,0,0,1,5.016322
703793,2014-01-03 17:00:00,17,40,4.0,3,0,0,0,0,0,0,1,3.9936724
703794,2014-01-03 18:00:00,18,40,6.0,3,0,0,0,0,0,0,1,6.0004163
703795,2014-01-03 19:00:00,19,40,7.0,3,0,0,0,0,0,0,1,7.007118
703796,2014-01-03 20:00:00,20,40,7.0,3,0,0,0,0,0,0,1,6.9913054
703797,2014-01-03 21:00:00,21,40,8.0,3,0,0,0,0,0,0,1,8.005344
703798,2014-01-03 22:00:00,22,40,8.0,3,0,0,0,0,0,0,1,7.999604
703799,2014-01-03 23:00:00,23,40,8.0,3,0,0,0,0,0,0,1,7.9996696
703800,2014-01-04 00:00:00,0,40,8.0,4,1,0,0,0,0,0,0,7.994006
703801,2014-01-04 01:00:00,1,40,8.0,4,1,0,0,0,0,0,0,8.007463
703802,2014-01-04 02:00:00,2,40,8.0,4,1,0,0,0,0,0,0,7.9966383
703803,2014-01-04 03:00:00,3,40,8.0,4,1,0,0,0,0,0,0,7.9992146
703804,2014-01-04 04:00:00,4,40,8.0,4,1,0,0,0,0,0,0,8.002231
703805,2014-01-04 05:00:00,5,40,8.0,4,1,0,0,0,0,0,0,8.008065
703806,2014-01-04 06:00:00,6,40,8.0,4,1,0,0,0,0,0,0,8.000388
703807,2014-01-04 07:00:00,7,40,8.0,4,1,0,0,0,0,0,0,7.9965396
703808,2014-01-04 08:00:00,8,40,8.0,4,1,0,0,0,0,0,0,7.989493
703809,2014-01-04 09:00:00,9,40,8.0,4,1,0,0,0,0,0,0,8.011437
703810,2014-01-04 10:00:00,10,40,8.0,4,1,0,0,0,0,0,0,7.9998183
703811,2014-01-04 11:00:00,11,40,9.0,4,1,0,0,0,0,0,0,8.979655
703812,2014-01-04 12:00:00,12,40,8.0,4,1,0,0,0,0,0,0,8.015078
703813,2014-01-04 13:00:00,13,40,9.0,4,1,0,0,0,0,0,0,9.003116
