,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
700824,2013-09-02 00:00:00,0,40,6.0,2,0,0,1,0,0,0,0,5.994168
700825,2013-09-02 01:00:00,1,40,5.0,2,0,0,1,0,0,0,0,5.0019608
700826,2013-09-02 02:00:00,2,40,5.0,2,0,0,1,0,0,0,0,5.0010014
700827,2013-09-02 03:00:00,3,40,5.0,2,0,0,1,0,0,0,0,5.0010014
700828,2013-09-02 04:00:00,4,40,5.0,2,0,0,1,0,0,0,0,5.0010014
700829,2013-09-02 05:00:00,5,40,5.0,2,0,0,1,0,0,0,0,5.0010014
700830,2013-09-02 06:00:00,6,40,5.0,2,0,0,1,0,0,0,0,4.999203
700831,2013-09-02 07:00:00,7,40,5.0,2,0,0,1,0,0,0,0,5.004483
700832,2013-09-02 08:00:00,8,40,5.0,2,0,0,1,0,0,0,0,4.999739
700833,2013-09-02 09:00:00,9,40,5.0,2,0,0,1,0,0,0,0,4.9933066
700834,2013-09-02 10:00:00,10,40,4.0,2,0,0,1,0,0,0,0,4.004119
700835,2013-09-02 11:00:00,11,40,3.0,2,0,0,1,0,0,0,0,3.0006638
700836,2013-09-02 12:00:00,12,40,4.0,2,0,0,1,0,0,0,0,3.9930453
700837,2013-09-02 13:00:00,13,40,0.0,2,0,0,1,0,0,0,0,0.008264081
700838,2013-09-02 14:00:00,14,40,4.0,2,0,0,1,0,0,0,0,3.9969409
700839,2013-09-02 15:00:00,15,40,6.0,2,0,0,1,0,0,0,0,6.000097
700840,2013-09-02 16:00:00,16,40,6.0,2,0,0,1,0,0,0,0,5.9972005
700841,2013-09-02 17:00:00,17,40,5.0,2,0,0,1,0,0,0,0,5.0053754
700842,2013-09-02 18:00:00,18,40,6.0,2,0,0,1,0,0,0,0,5.997698
700843,2013-09-02 19:00:00,19,40,6.0,2,0,0,1,0,0,0,0,5.9975433
700844,2013-09-02 20:00:00,20,40,5.0,2,0,0,1,0,0,0,0,5.0042367
700845,2013-09-02 21:00:00,21,40,5.0,2,0,0,1,0,0,0,0,4.9966908
700846,2013-09-02 22:00:00,22,40,6.0,2,0,0,1,0,0,0,0,5.9999337
700847,2013-09-02 23:00:00,23,40,6.0,2,0,0,1,0,0,0,0,6.0005064
700848,2013-09-03 00:00:00,0,40,6.0,3,0,0,0,0,0,1,0,6.0041738
700849,2013-09-03 01:00:00,1,40,6.0,3,0,0,0,0,0,1,0,5.9991374
700850,2013-09-03 02:00:00,2,40,6.0,3,0,0,0,0,0,1,0,5.9988785
700851,2013-09-03 03:00:00,3,40,6.0,3,0,0,0,0,0,1,0,5.9988785
700852,2013-09-03 04:00:00,4,40,6.0,3,0,0,0,0,0,1,0,5.9988785
700853,2013-09-03 05:00:00,5,40,6.0,3,0,0,0,0,0,1,0,5.9988785
700854,2013-09-03 06:00:00,6,40,6.0,3,0,0,0,0,0,1,0,5.9989457
700855,2013-09-03 07:00:00,7,40,6.0,3,0,0,0,0,0,1,0,6.0034246
700856,2013-09-03 08:00:00,8,40,6.0,3,0,0,0,0,0,1,0,5.9900856
700857,2013-09-03 09:00:00,9,40,4.0,3,0,0,0,0,0,1,0,4.0174413
700858,2013-09-03 10:00:00,10,40,5.0,3,0,0,0,0,0,1,0,4.9869604
700859,2013-09-03 11:00:00,11,40,5.0,3,0,0,0,0,0,1,0,5.01175
700860,2013-09-03 12:00:00,12,40,5.0,3,0,0,0,0,0,1,0,5.001401
700861,2013-09-03 13:00:00,13,40,5.0,3,0,0,0,0,0,1,0,4.98767
700862,2013-09-03 14:00:00,14,40,5.0,3,0,0,0,0,0,1,0,5.0137296
700863,2013-09-03 15:00:00,15,40,7.0,3,0,0,0,0,0,1,0,6.9878454
700864,2013-09-03 16:00:00,16,40,4.0,3,0,0,0,0,0,1,0,4.009772
700865,2013-09-03 17:00:00,17,40,7.0,3,0,0,0,0,0,1,0,6.9924946
700866,2013-09-03 18:00:00,18,40,6.0,3,0,0,0,0,0,1,0,5.9969745
700867,2013-09-03 19:00:00,19,40,6.0,3,0,0,0,0,0,1,0,6.004199
700868,2013-09-03 20:00:00,20,40,9.0,3,0,0,0,0,0,1,0,8.996634
700869,2013-09-03 21:00:00,21,40,9.0,3,0,0,0,0,0,1,0,9.000116
