,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
951912,2014-05-02 00:00:00,0,54,19.0,2,0,0,0,0,0,0,1,19.001442
951913,2014-05-02 01:00:00,1,54,19.0,2,0,0,0,0,0,0,1,18.996174
951914,2014-05-02 02:00:00,2,54,18.0,2,0,0,0,0,0,0,1,18.007942
951915,2014-05-02 03:00:00,3,54,18.0,2,0,0,0,0,0,0,1,17.998793
951916,2014-05-02 04:00:00,4,54,18.0,2,0,0,0,0,0,0,1,17.998793
951917,2014-05-02 05:00:00,5,54,18.0,2,0,0,0,0,0,0,1,17.999208
951918,2014-05-02 06:00:00,6,54,18.0,2,0,0,0,0,0,0,1,17.999195
951919,2014-05-02 07:00:00,7,54,18.0,2,0,0,0,0,0,0,1,17.994143
951920,2014-05-02 08:00:00,8,54,16.0,2,0,0,0,0,0,0,1,15.99739
951921,2014-05-02 09:00:00,9,54,11.0,2,0,0,0,0,0,0,1,11.01024
951922,2014-05-02 10:00:00,10,54,8.0,2,0,0,0,0,0,0,1,7.9957666
951923,2014-05-02 11:00:00,11,54,7.0,2,0,0,0,0,0,0,1,7.006658
951924,2014-05-02 12:00:00,12,54,9.0,2,0,0,0,0,0,0,1,8.992265
951925,2014-05-02 13:00:00,13,54,9.0,2,0,0,0,0,0,0,1,8.9994135
951926,2014-05-02 14:00:00,14,54,9.0,2,0,0,0,0,0,0,1,9.006554
951927,2014-05-02 15:00:00,15,54,7.0,2,0,0,0,0,0,0,1,7.001497
951928,2014-05-02 16:00:00,16,54,9.0,2,0,0,0,0,0,0,1,8.999196
951929,2014-05-02 17:00:00,17,54,7.0,2,0,0,0,0,0,0,1,6.9953265
951930,2014-05-02 18:00:00,18,54,4.0,2,0,0,0,0,0,0,1,4.0063715
951931,2014-05-02 19:00:00,19,54,6.0,2,0,0,0,0,0,0,1,5.9946327
951932,2014-05-02 20:00:00,20,54,6.0,2,0,0,0,0,0,0,1,6.002344
951933,2014-05-02 21:00:00,21,54,9.0,2,0,0,0,0,0,0,1,8.995698
951934,2014-05-02 22:00:00,22,54,7.0,2,0,0,0,0,0,0,1,7.0032864
951935,2014-05-02 23:00:00,23,54,6.0,2,0,0,0,0,0,0,1,6.000636
951936,2014-05-03 00:00:00,0,54,7.0,3,1,0,0,0,0,0,0,6.9988766
951937,2014-05-03 01:00:00,1,54,7.0,3,1,0,0,0,0,0,0,6.9989815
951938,2014-05-03 02:00:00,2,54,7.0,3,1,0,0,0,0,0,0,7.0005527
951939,2014-05-03 03:00:00,3,54,7.0,3,1,0,0,0,0,0,0,7.001253
951940,2014-05-03 04:00:00,4,54,7.0,3,1,0,0,0,0,0,0,7.001253
951941,2014-05-03 05:00:00,5,54,7.0,3,1,0,0,0,0,0,0,6.999726
951942,2014-05-03 06:00:00,6,54,7.0,3,1,0,0,0,0,0,0,7.0025053
951943,2014-05-03 07:00:00,7,54,10.0,3,1,0,0,0,0,0,0,10.005273
951944,2014-05-03 08:00:00,8,54,10.0,3,1,0,0,0,0,0,0,9.9917145
951945,2014-05-03 09:00:00,9,54,9.0,3,1,0,0,0,0,0,0,8.997618
951946,2014-05-03 10:00:00,10,54,7.0,3,1,0,0,0,0,0,0,7.004173
951947,2014-05-03 11:00:00,11,54,10.0,3,1,0,0,0,0,0,0,9.993175
951948,2014-05-03 12:00:00,12,54,9.0,3,1,0,0,0,0,0,0,9.012364
951949,2014-05-03 13:00:00,13,54,9.0,3,1,0,0,0,0,0,0,8.993928
951950,2014-05-03 14:00:00,14,54,10.0,3,1,0,0,0,0,0,0,9.985559
951951,2014-05-03 15:00:00,15,54,10.0,3,1,0,0,0,0,0,0,10.004986
951952,2014-05-03 16:00:00,16,54,10.0,3,1,0,0,0,0,0,0,10.005361
951953,2014-05-03 17:00:00,17,54,10.0,3,1,0,0,0,0,0,0,10.004359
951954,2014-05-03 18:00:00,18,54,12.0,3,1,0,0,0,0,0,0,11.981594
951955,2014-05-03 19:00:00,19,54,9.0,3,1,0,0,0,0,0,0,9.01744
951956,2014-05-03 20:00:00,20,54,10.0,3,1,0,0,0,0,0,0,9.995135
951957,2014-05-03 21:00:00,21,54,13.0,3,1,0,0,0,0,0,0,13.0035515
951958,2014-05-03 22:00:00,22,54,14.0,3,1,0,0,0,0,0,0,13.998951
951959,2014-05-03 23:00:00,23,54,16.0,3,1,0,0,0,0,0,0,15.997854
951960,2014-05-04 00:00:00,0,54,17.0,4,0,1,0,0,0,0,0,16.998306
951961,2014-05-04 01:00:00,1,54,17.0,4,0,1,0,0,0,0,0,17.00606
951962,2014-05-04 02:00:00,2,54,17.0,4,0,1,0,0,0,0,0,17.000683
951963,2014-05-04 03:00:00,3,54,17.0,4,0,1,0,0,0,0,0,16.995441
951964,2014-05-04 04:00:00,4,54,17.0,4,0,1,0,0,0,0,0,16.995441
951965,2014-05-04 05:00:00,5,54,17.0,4,0,1,0,0,0,0,0,17.002869
951966,2014-05-04 06:00:00,6,54,17.0,4,0,1,0,0,0,0,0,17.01418
951967,2014-05-04 07:00:00,7,54,17.0,4,0,1,0,0,0,0,0,16.974907
951968,2014-05-04 08:00:00,8,54,16.0,4,0,1,0,0,0,0,0,16.013002
951969,2014-05-04 09:00:00,9,54,14.0,4,0,1,0,0,0,0,0,13.99659
951970,2014-05-04 10:00:00,10,54,14.0,4,0,1,0,0,0,0,0,14.002025
951971,2014-05-04 11:00:00,11,54,16.0,4,0,1,0,0,0,0,0,16.000679
951972,2014-05-04 12:00:00,12,54,14.0,4,0,1,0,0,0,0,0,13.996858
951973,2014-05-04 13:00:00,13,54,14.0,4,0,1,0,0,0,0,0,13.997368
951974,2014-05-04 14:00:00,14,54,13.0,4,0,1,0,0,0,0,0,12.998465
951975,2014-05-04 15:00:00,15,54,13.0,4,0,1,0,0,0,0,0,13.006894
951976,2014-05-04 16:00:00,16,54,13.0,4,0,1,0,0,0,0,0,12.983817
951977,2014-05-04 17:00:00,17,54,13.0,4,0,1,0,0,0,0,0,13.021482
951978,2014-05-04 18:00:00,18,54,15.0,4,0,1,0,0,0,0,0,15.003325
951979,2014-05-04 19:00:00,19,54,18.0,4,0,1,0,0,0,0,0,17.9815
951980,2014-05-04 20:00:00,20,54,13.0,4,0,1,0,0,0,0,0,13.011914
951981,2014-05-04 21:00:00,21,54,14.0,4,0,1,0,0,0,0,0,13.998842
951982,2014-05-04 22:00:00,22,54,14.0,4,0,1,0,0,0,0,0,13.999573
951983,2014-05-04 23:00:00,23,54,14.0,4,0,1,0,0,0,0,0,14.00151
951984,2014-05-05 00:00:00,0,54,14.0,5,0,0,1,0,0,0,0,14.004814
951985,2014-05-05 01:00:00,1,54,14.0,5,0,0,1,0,0,0,0,13.994144
951986,2014-05-05 02:00:00,2,54,14.0,5,0,0,1,0,0,0,0,13.990651
951987,2014-05-05 03:00:00,3,54,14.0,5,0,0,1,0,0,0,0,14.006322
951988,2014-05-05 04:00:00,4,54,14.0,5,0,0,1,0,0,0,0,14.006322
951989,2014-05-05 05:00:00,5,54,14.0,5,0,0,1,0,0,0,0,14.006112
951990,2014-05-05 06:00:00,6,54,14.0,5,0,0,1,0,0,0,0,13.980439
951991,2014-05-05 07:00:00,7,54,15.0,5,0,0,1,0,0,0,0,15.023878
951992,2014-05-05 08:00:00,8,54,16.0,5,0,0,1,0,0,0,0,15.98347
951993,2014-05-05 09:00:00,9,54,16.0,5,0,0,1,0,0,0,0,16.006138
951994,2014-05-05 10:00:00,10,54,17.0,5,0,0,1,0,0,0,0,16.98353
951995,2014-05-05 11:00:00,11,54,15.0,5,0,0,1,0,0,0,0,15.026411
951996,2014-05-05 12:00:00,12,54,15.0,5,0,0,1,0,0,0,0,14.980165
951997,2014-05-05 13:00:00,13,54,16.0,5,0,0,1,0,0,0,0,16.005486
951998,2014-05-05 14:00:00,14,54,14.0,5,0,0,1,0,0,0,0,14.012056
951999,2014-05-05 15:00:00,15,54,17.0,5,0,0,1,0,0,0,0,16.976856
952000,2014-05-05 16:00:00,16,54,10.0,5,0,0,1,0,0,0,0,10.01425
952001,2014-05-05 17:00:00,17,54,5.0,5,0,0,1,0,0,0,0,4.9901733
