,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
636552,2014-05-02 00:00:00,0,36,4.0,2,0,0,0,0,0,0,1,3.9977422
636553,2014-05-02 01:00:00,1,36,4.0,2,0,0,0,0,0,0,1,3.9997945
636554,2014-05-02 02:00:00,2,36,4.0,2,0,0,0,0,0,0,1,3.999943
636555,2014-05-02 03:00:00,3,36,4.0,2,0,0,0,0,0,0,1,3.999943
636556,2014-05-02 04:00:00,4,36,4.0,2,0,0,0,0,0,0,1,3.999943
636557,2014-05-02 05:00:00,5,36,4.0,2,0,0,0,0,0,0,1,3.999943
636558,2014-05-02 06:00:00,6,36,4.0,2,0,0,0,0,0,0,1,3.999943
636559,2014-05-02 07:00:00,7,36,4.0,2,0,0,0,0,0,0,1,4.0047016
636560,2014-05-02 08:00:00,8,36,6.0,2,0,0,0,0,0,0,1,5.991545
636561,2014-05-02 09:00:00,9,36,9.0,2,0,0,0,0,0,0,1,9.006703
636562,2014-05-02 10:00:00,10,36,8.0,2,0,0,0,0,0,0,1,7.996915
636563,2014-05-02 11:00:00,11,36,8.0,2,0,0,0,0,0,0,1,8.005997
636564,2014-05-02 12:00:00,12,36,8.0,2,0,0,0,0,0,0,1,7.995253
636565,2014-05-02 13:00:00,13,36,8.0,2,0,0,0,0,0,0,1,8.003933
636566,2014-05-02 14:00:00,14,36,10.0,2,0,0,0,0,0,0,1,9.997507
636567,2014-05-02 15:00:00,15,36,8.0,2,0,0,0,0,0,0,1,8.001334
636568,2014-05-02 16:00:00,16,36,8.0,2,0,0,0,0,0,0,1,8.001111
636569,2014-05-02 17:00:00,17,36,5.0,2,0,0,0,0,0,0,1,5.0029945
636570,2014-05-02 18:00:00,18,36,3.0,2,0,0,0,0,0,0,1,2.9968956
636571,2014-05-02 19:00:00,19,36,2.0,2,0,0,0,0,0,0,1,2.0024145
636572,2014-05-02 20:00:00,20,36,6.0,2,0,0,0,0,0,0,1,5.9990516
636573,2014-05-02 21:00:00,21,36,6.0,2,0,0,0,0,0,0,1,5.9968915
636574,2014-05-02 22:00:00,22,36,6.0,2,0,0,0,0,0,0,1,6.0000277
636575,2014-05-02 23:00:00,23,36,6.0,2,0,0,0,0,0,0,1,6.001088
636576,2014-05-03 00:00:00,0,36,7.0,3,1,0,0,0,0,0,0,6.9999285
636577,2014-05-03 01:00:00,1,36,7.0,3,1,0,0,0,0,0,0,6.9996266
636578,2014-05-03 02:00:00,2,36,7.0,3,1,0,0,0,0,0,0,7.000285
636579,2014-05-03 03:00:00,3,36,7.0,3,1,0,0,0,0,0,0,7.000285
636580,2014-05-03 04:00:00,4,36,7.0,3,1,0,0,0,0,0,0,7.000285
636581,2014-05-03 05:00:00,5,36,7.0,3,1,0,0,0,0,0,0,7.000285
636582,2014-05-03 06:00:00,6,36,7.0,3,1,0,0,0,0,0,0,7.000285
636583,2014-05-03 07:00:00,7,36,7.0,3,1,0,0,0,0,0,0,6.9913645
636584,2014-05-03 08:00:00,8,36,7.0,3,1,0,0,0,0,0,0,7.0076437
636585,2014-05-03 09:00:00,9,36,7.0,3,1,0,0,0,0,0,0,6.9987493
636586,2014-05-03 10:00:00,10,36,5.0,3,1,0,0,0,0,0,0,5.0001607
636587,2014-05-03 11:00:00,11,36,5.0,3,1,0,0,0,0,0,0,4.999548
636588,2014-05-03 12:00:00,12,36,5.0,3,1,0,0,0,0,0,0,5.00869
636589,2014-05-03 13:00:00,13,36,6.0,3,1,0,0,0,0,0,0,5.9914646
636590,2014-05-03 14:00:00,14,36,6.0,3,1,0,0,0,0,0,0,6.00786
636591,2014-05-03 15:00:00,15,36,6.0,3,1,0,0,0,0,0,0,5.991984
636592,2014-05-03 16:00:00,16,36,6.0,3,1,0,0,0,0,0,0,5.999162
636593,2014-05-03 17:00:00,17,36,6.0,3,1,0,0,0,0,0,0,6.0012445
636594,2014-05-03 18:00:00,18,36,6.0,3,1,0,0,0,0,0,0,6.008335
636595,2014-05-03 19:00:00,19,36,10.0,3,1,0,0,0,0,0,0,9.993804
636596,2014-05-03 20:00:00,20,36,10.0,3,1,0,0,0,0,0,0,10.00427
636597,2014-05-03 21:00:00,21,36,10.0,3,1,0,0,0,0,0,0,9.999458
636598,2014-05-03 22:00:00,22,36,10.0,3,1,0,0,0,0,0,0,10.000074
636599,2014-05-03 23:00:00,23,36,10.0,3,1,0,0,0,0,0,0,9.998612
636600,2014-05-04 00:00:00,0,36,10.0,4,0,1,0,0,0,0,0,10.004091
636601,2014-05-04 01:00:00,1,36,10.0,4,0,1,0,0,0,0,0,10.00006
636602,2014-05-04 02:00:00,2,36,10.0,4,0,1,0,0,0,0,0,9.998974
636603,2014-05-04 03:00:00,3,36,10.0,4,0,1,0,0,0,0,0,9.998974
636604,2014-05-04 04:00:00,4,36,10.0,4,0,1,0,0,0,0,0,9.998974
636605,2014-05-04 05:00:00,5,36,10.0,4,0,1,0,0,0,0,0,9.998974
636606,2014-05-04 06:00:00,6,36,10.0,4,0,1,0,0,0,0,0,9.998974
636607,2014-05-04 07:00:00,7,36,9.0,4,0,1,0,0,0,0,0,9.006808
636608,2014-05-04 08:00:00,8,36,9.0,4,0,1,0,0,0,0,0,9.001846
636609,2014-05-04 09:00:00,9,36,9.0,4,0,1,0,0,0,0,0,8.989
636610,2014-05-04 10:00:00,10,36,8.0,4,0,1,0,0,0,0,0,7.997387
636611,2014-05-04 11:00:00,11,36,8.0,4,0,1,0,0,0,0,0,8.004533
636612,2014-05-04 12:00:00,12,36,8.0,4,0,1,0,0,0,0,0,7.9951105
636613,2014-05-04 13:00:00,13,36,8.0,4,0,1,0,0,0,0,0,8.002642
636614,2014-05-04 14:00:00,14,36,8.0,4,0,1,0,0,0,0,0,8.000508
636615,2014-05-04 15:00:00,15,36,4.0,4,0,1,0,0,0,0,0,3.9998662
636616,2014-05-04 16:00:00,16,36,3.0,4,0,1,0,0,0,0,0,3.0121043
636617,2014-05-04 17:00:00,17,36,5.0,4,0,1,0,0,0,0,0,4.9886622
636618,2014-05-04 18:00:00,18,36,5.0,4,0,1,0,0,0,0,0,5.000298
636619,2014-05-04 19:00:00,19,36,4.0,4,0,1,0,0,0,0,0,4.002109
636620,2014-05-04 20:00:00,20,36,4.0,4,0,1,0,0,0,0,0,3.9985533
636621,2014-05-04 21:00:00,21,36,4.0,4,0,1,0,0,0,0,0,4.0016646
636622,2014-05-04 22:00:00,22,36,4.0,4,0,1,0,0,0,0,0,3.995409
636623,2014-05-04 23:00:00,23,36,4.0,4,0,1,0,0,0,0,0,4.0026035
636624,2014-05-05 00:00:00,0,36,4.0,5,0,0,1,0,0,0,0,4.0005097
636625,2014-05-05 01:00:00,1,36,4.0,5,0,0,1,0,0,0,0,4.000249
636626,2014-05-05 02:00:00,2,36,4.0,5,0,0,1,0,0,0,0,4.0001693
636627,2014-05-05 03:00:00,3,36,4.0,5,0,0,1,0,0,0,0,4.0001693
636628,2014-05-05 04:00:00,4,36,4.0,5,0,0,1,0,0,0,0,4.0001693
636629,2014-05-05 05:00:00,5,36,4.0,5,0,0,1,0,0,0,0,4.0001693
636630,2014-05-05 06:00:00,6,36,4.0,5,0,0,1,0,0,0,0,4.0001693
636631,2014-05-05 07:00:00,7,36,4.0,5,0,0,1,0,0,0,0,3.999857
636632,2014-05-05 08:00:00,8,36,4.0,5,0,0,1,0,0,0,0,3.9914641
636633,2014-05-05 09:00:00,9,36,3.0,5,0,0,1,0,0,0,0,3.0150676
636634,2014-05-05 10:00:00,10,36,6.0,5,0,0,1,0,0,0,0,5.999133
