,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
951912,2014-05-02 00:00:00,0,54,19.0,2,0,0,0,0,0,0,1,18.001003859599965
951913,2014-05-02 01:00:00,1,54,19.0,2,0,0,0,0,0,0,1,18.03809540795494
951914,2014-05-02 02:00:00,2,54,18.0,2,0,0,0,0,0,0,1,17.858307266906785
951915,2014-05-02 03:00:00,3,54,18.0,2,0,0,0,0,0,0,1,17.800117827124012
951916,2014-05-02 04:00:00,4,54,18.0,2,0,0,0,0,0,0,1,17.794276160922163
951917,2014-05-02 05:00:00,5,54,18.0,2,0,0,0,0,0,0,1,17.811207537111464
951918,2014-05-02 06:00:00,6,54,18.0,2,0,0,0,0,0,0,1,17.841532957291783
951919,2014-05-02 07:00:00,7,54,18.0,2,0,0,0,0,0,0,1,18.422512320810867
951920,2014-05-02 08:00:00,8,54,16.0,2,0,0,0,0,0,0,1,16.598851254549384
951921,2014-05-02 09:00:00,9,54,11.0,2,0,0,0,0,0,0,1,12.17707898697415
951922,2014-05-02 10:00:00,10,54,8.0,2,0,0,0,0,0,0,1,8.465533765662803
951923,2014-05-02 11:00:00,11,54,7.0,2,0,0,0,0,0,0,1,8.313240025791611
951924,2014-05-02 12:00:00,12,54,9.0,2,0,0,0,0,0,0,1,7.919954423931761
951925,2014-05-02 13:00:00,13,54,9.0,2,0,0,0,0,0,0,1,8.647826323256595
951926,2014-05-02 14:00:00,14,54,9.0,2,0,0,0,0,0,0,1,8.287600831716624
951927,2014-05-02 15:00:00,15,54,7.0,2,0,0,0,0,0,0,1,7.945333820284954
951928,2014-05-02 16:00:00,16,54,9.0,2,0,0,0,0,0,0,1,7.903375394546385
951929,2014-05-02 17:00:00,17,54,7.0,2,0,0,0,0,0,0,1,6.216227225784873
951930,2014-05-02 18:00:00,18,54,4.0,2,0,0,0,0,0,0,1,4.920836544134753
951931,2014-05-02 19:00:00,19,54,6.0,2,0,0,0,0,0,0,1,5.883125981864199
951932,2014-05-02 20:00:00,20,54,6.0,2,0,0,0,0,0,0,1,6.496442170650148
951933,2014-05-02 21:00:00,21,54,9.0,2,0,0,0,0,0,0,1,7.9987280242361996
951934,2014-05-02 22:00:00,22,54,7.0,2,0,0,0,0,0,0,1,7.561821048470286
951935,2014-05-02 23:00:00,23,54,6.0,2,0,0,0,0,0,0,1,7.919781957998655
951936,2014-05-03 00:00:00,0,54,7.0,3,1,0,0,0,0,0,0,7.435522211444365
951937,2014-05-03 01:00:00,1,54,7.0,3,1,0,0,0,0,0,0,7.463786906473656
951938,2014-05-03 02:00:00,2,54,7.0,3,1,0,0,0,0,0,0,7.43638455993363
951939,2014-05-03 03:00:00,3,54,7.0,3,1,0,0,0,0,0,0,7.421851777170572
951940,2014-05-03 04:00:00,4,54,7.0,3,1,0,0,0,0,0,0,7.401782257898462
951941,2014-05-03 05:00:00,5,54,7.0,3,1,0,0,0,0,0,0,7.543828778881349
951942,2014-05-03 06:00:00,6,54,7.0,3,1,0,0,0,0,0,0,7.606422304784244
951943,2014-05-03 07:00:00,7,54,10.0,3,1,0,0,0,0,0,0,9.095665584797501
951944,2014-05-03 08:00:00,8,54,10.0,3,1,0,0,0,0,0,0,9.008548143374563
951945,2014-05-03 09:00:00,9,54,9.0,3,1,0,0,0,0,0,0,7.252665353030703
951946,2014-05-03 10:00:00,10,54,7.0,3,1,0,0,0,0,0,0,7.979358882292022
951947,2014-05-03 11:00:00,11,54,10.0,3,1,0,0,0,0,0,0,8.944232473646906
951948,2014-05-03 12:00:00,12,54,9.0,3,1,0,0,0,0,0,0,8.935604032816295
951949,2014-05-03 13:00:00,13,54,9.0,3,1,0,0,0,0,0,0,9.638168872367807
951950,2014-05-03 14:00:00,14,54,10.0,3,1,0,0,0,0,0,0,10.138450937589878
951951,2014-05-03 15:00:00,15,54,10.0,3,1,0,0,0,0,0,0,10.264033180235527
951952,2014-05-03 16:00:00,16,54,10.0,3,1,0,0,0,0,0,0,10.382656216904373
951953,2014-05-03 17:00:00,17,54,10.0,3,1,0,0,0,0,0,0,9.990986101896654
951954,2014-05-03 18:00:00,18,54,12.0,3,1,0,0,0,0,0,0,10.11691651366056
951955,2014-05-03 19:00:00,19,54,9.0,3,1,0,0,0,0,0,0,11.091580809542569
951956,2014-05-03 20:00:00,20,54,10.0,3,1,0,0,0,0,0,0,11.213357337093976
951957,2014-05-03 21:00:00,21,54,13.0,3,1,0,0,0,0,0,0,12.839802841678212
951958,2014-05-03 22:00:00,22,54,14.0,3,1,0,0,0,0,0,0,13.263118082401213
951959,2014-05-03 23:00:00,23,54,16.0,3,1,0,0,0,0,0,0,13.420750313105149
951960,2014-05-04 00:00:00,0,54,17.0,4,0,1,0,0,0,0,0,16.886775148199415
951961,2014-05-04 01:00:00,1,54,17.0,4,0,1,0,0,0,0,0,16.95893842429967
951962,2014-05-04 02:00:00,2,54,17.0,4,0,1,0,0,0,0,0,16.882428145699
951963,2014-05-04 03:00:00,3,54,17.0,4,0,1,0,0,0,0,0,16.821900819791463
951964,2014-05-04 04:00:00,4,54,17.0,4,0,1,0,0,0,0,0,16.753577980029565
951965,2014-05-04 05:00:00,5,54,17.0,4,0,1,0,0,0,0,0,16.64995177876473
951966,2014-05-04 06:00:00,6,54,17.0,4,0,1,0,0,0,0,0,16.636671230135114
951967,2014-05-04 07:00:00,7,54,17.0,4,0,1,0,0,0,0,0,17.36686936976801
951968,2014-05-04 08:00:00,8,54,16.0,4,0,1,0,0,0,0,0,16.640602651293484
951969,2014-05-04 09:00:00,9,54,14.0,4,0,1,0,0,0,0,0,14.97321006554036
951970,2014-05-04 10:00:00,10,54,14.0,4,0,1,0,0,0,0,0,14.100538988748628
951971,2014-05-04 11:00:00,11,54,16.0,4,0,1,0,0,0,0,0,14.901724627282677
951972,2014-05-04 12:00:00,12,54,14.0,4,0,1,0,0,0,0,0,14.426406046346429
951973,2014-05-04 13:00:00,13,54,14.0,4,0,1,0,0,0,0,0,14.327067766008232
951974,2014-05-04 14:00:00,14,54,13.0,4,0,1,0,0,0,0,0,13.47812434744181
951975,2014-05-04 15:00:00,15,54,13.0,4,0,1,0,0,0,0,0,13.107907651735903
951976,2014-05-04 16:00:00,16,54,13.0,4,0,1,0,0,0,0,0,12.931233333183084
951977,2014-05-04 17:00:00,17,54,13.0,4,0,1,0,0,0,0,0,13.744269310183633
951978,2014-05-04 18:00:00,18,54,15.0,4,0,1,0,0,0,0,0,14.73641513097823
951979,2014-05-04 19:00:00,19,54,18.0,4,0,1,0,0,0,0,0,15.526501848944005
951980,2014-05-04 20:00:00,20,54,13.0,4,0,1,0,0,0,0,0,14.054266113684767
951981,2014-05-04 21:00:00,21,54,14.0,4,0,1,0,0,0,0,0,14.131800011157026
951982,2014-05-04 22:00:00,22,54,14.0,4,0,1,0,0,0,0,0,13.58261252015464
951983,2014-05-04 23:00:00,23,54,14.0,4,0,1,0,0,0,0,0,13.672689709469987
951984,2014-05-05 00:00:00,0,54,14.0,5,0,0,1,0,0,0,0,14.151161685167262
951985,2014-05-05 01:00:00,1,54,14.0,5,0,0,1,0,0,0,0,14.197902320572865
951986,2014-05-05 02:00:00,2,54,14.0,5,0,0,1,0,0,0,0,14.15118691261089
951987,2014-05-05 03:00:00,3,54,14.0,5,0,0,1,0,0,0,0,14.108289667328814
951988,2014-05-05 04:00:00,4,54,14.0,5,0,0,1,0,0,0,0,14.066818642834662
951989,2014-05-05 05:00:00,5,54,14.0,5,0,0,1,0,0,0,0,14.055085190148088
951990,2014-05-05 06:00:00,6,54,14.0,5,0,0,1,0,0,0,0,14.052259698510424
951991,2014-05-05 07:00:00,7,54,15.0,5,0,0,1,0,0,0,0,15.381551048232753
951992,2014-05-05 08:00:00,8,54,16.0,5,0,0,1,0,0,0,0,15.714264351353672
951993,2014-05-05 09:00:00,9,54,16.0,5,0,0,1,0,0,0,0,15.718156595219869
951994,2014-05-05 10:00:00,10,54,17.0,5,0,0,1,0,0,0,0,15.226135537148412
951995,2014-05-05 11:00:00,11,54,15.0,5,0,0,1,0,0,0,0,14.72439711441623
951996,2014-05-05 12:00:00,12,54,15.0,5,0,0,1,0,0,0,0,14.571548318487954
951997,2014-05-05 13:00:00,13,54,16.0,5,0,0,1,0,0,0,0,16.106117264643796
951998,2014-05-05 14:00:00,14,54,14.0,5,0,0,1,0,0,0,0,14.934727633145874
951999,2014-05-05 15:00:00,15,54,17.0,5,0,0,1,0,0,0,0,14.619056135836011
952000,2014-05-05 16:00:00,16,54,10.0,5,0,0,1,0,0,0,0,11.02330999563313
952001,2014-05-05 17:00:00,17,54,5.0,5,0,0,1,0,0,0,0,5.540574014829355
952002,2014-05-05 18:00:00,18,54,1.0,5,0,0,1,0,0,0,0,3.8219943676784593
952003,2014-05-05 19:00:00,19,54,4.0,5,0,0,1,0,0,0,0,3.78968245923632
952004,2014-05-05 20:00:00,20,54,4.0,5,0,0,1,0,0,0,0,4.127221885775069
952005,2014-05-05 21:00:00,21,54,4.0,5,0,0,1,0,0,0,0,3.93758472694147
952006,2014-05-05 22:00:00,22,54,5.0,5,0,0,1,0,0,0,0,4.154497733684339
952007,2014-05-05 23:00:00,23,54,5.0,5,0,0,1,0,0,0,0,4.7042071371673435
952008,2014-05-06 00:00:00,0,54,8.0,6,0,0,0,0,0,1,0,7.959016646464724
952009,2014-05-06 01:00:00,1,54,8.0,6,0,0,0,0,0,1,0,7.999843933134197
952010,2014-05-06 02:00:00,2,54,8.0,6,0,0,0,0,0,1,0,7.9356111728331005
952011,2014-05-06 03:00:00,3,54,8.0,6,0,0,0,0,0,1,0,7.932155026743888
952012,2014-05-06 04:00:00,4,54,8.0,6,0,0,0,0,0,1,0,7.930525002406364
952013,2014-05-06 05:00:00,5,54,8.0,6,0,0,0,0,0,1,0,7.937366783920431
952014,2014-05-06 06:00:00,6,54,8.0,6,0,0,0,0,0,1,0,7.897670597161062
952015,2014-05-06 07:00:00,7,54,8.0,6,0,0,0,0,0,1,0,7.675844621716498
952016,2014-05-06 08:00:00,8,54,6.0,6,0,0,0,0,0,1,0,7.103142501637049
952017,2014-05-06 09:00:00,9,54,5.0,6,0,0,0,0,0,1,0,4.22501149399791
952018,2014-05-06 10:00:00,10,54,3.0,6,0,0,0,0,0,1,0,4.0355375643955345
952019,2014-05-06 11:00:00,11,54,2.0,6,0,0,0,0,0,1,0,3.489896723793256
952020,2014-05-06 12:00:00,12,54,1.0,6,0,0,0,0,0,1,0,3.624827673394444
952021,2014-05-06 13:00:00,13,54,10.0,6,0,0,0,0,0,1,0,8.142541576726197
