,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,11.49643294879454
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,11.489610973245204
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,11.501903539946664
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,11.611870519142167
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,11.487145371336764
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,11.535104317250147
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,11.500250446218244
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,11.769194818420685
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,11.679455060155247
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,11.891821498046735
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,12.093150759037815
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,11.814934113081337
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,11.756347794343014
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,11.494805558276617
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,10.655800406177814
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,12.743410583564467
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,11.729574177901728
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,11.725896403278231
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,11.280118919950452
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,10.071654773229335
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,10.449696945587714
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,10.117289553953958
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,9.610536363658191
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,9.7405973972382
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,10.728300005863336
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,10.672517640861036
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,10.666826221044085
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,10.741432304243896
