,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
706632,2014-05-02 00:00:00,0,40,5.0,2,0,0,0,0,0,0,1,5.554351532759956
706633,2014-05-02 01:00:00,1,40,6.0,2,0,0,0,0,0,0,1,5.565343065783145
706634,2014-05-02 02:00:00,2,40,5.0,2,0,0,0,0,0,0,1,5.5350937095270005
706635,2014-05-02 03:00:00,3,40,5.0,2,0,0,0,0,0,0,1,5.540052852598243
706636,2014-05-02 04:00:00,4,40,6.0,2,0,0,0,0,0,0,1,5.778538041144115
706637,2014-05-02 05:00:00,5,40,6.0,2,0,0,0,0,0,0,1,5.709327337432446
706638,2014-05-02 06:00:00,6,40,6.0,2,0,0,0,0,0,0,1,5.696388476796631
706639,2014-05-02 07:00:00,7,40,6.0,2,0,0,0,0,0,0,1,5.976793252571124
706640,2014-05-02 08:00:00,8,40,10.0,2,0,0,0,0,0,0,1,10.672539241816855
706641,2014-05-02 09:00:00,9,40,12.0,2,0,0,0,0,0,0,1,11.962645703487642
706642,2014-05-02 10:00:00,10,40,15.0,2,0,0,0,0,0,0,1,14.199453245918649
706643,2014-05-02 11:00:00,11,40,16.0,2,0,0,0,0,0,0,1,14.679273893215049
706644,2014-05-02 12:00:00,12,40,15.0,2,0,0,0,0,0,0,1,15.225122929841161
706645,2014-05-02 13:00:00,13,40,14.0,2,0,0,0,0,0,0,1,14.35241721652815
706646,2014-05-02 14:00:00,14,40,14.0,2,0,0,0,0,0,0,1,14.003379262181046
706647,2014-05-02 15:00:00,15,40,15.0,2,0,0,0,0,0,0,1,13.670921084015863
706648,2014-05-02 16:00:00,16,40,10.0,2,0,0,0,0,0,0,1,11.181456429370067
706649,2014-05-02 17:00:00,17,40,6.0,2,0,0,0,0,0,0,1,4.568101955075737
706650,2014-05-02 18:00:00,18,40,1.0,2,0,0,0,0,0,0,1,2.2143346566447715
706651,2014-05-02 19:00:00,19,40,1.0,2,0,0,0,0,0,0,1,1.3861489862529313
706652,2014-05-02 20:00:00,20,40,0.0,2,0,0,0,0,0,0,1,1.4292405034905384
706653,2014-05-02 21:00:00,21,40,2.0,2,0,0,0,0,0,0,1,1.6787281383059018
706654,2014-05-02 22:00:00,22,40,2.0,2,0,0,0,0,0,0,1,1.701402409409524
706655,2014-05-02 23:00:00,23,40,2.0,2,0,0,0,0,0,0,1,1.7195821966645193
706656,2014-05-03 00:00:00,0,40,2.0,3,1,0,0,0,0,0,0,1.9641337549974343
706657,2014-05-03 01:00:00,1,40,2.0,3,1,0,0,0,0,0,0,1.975125288020623
706658,2014-05-03 02:00:00,2,40,2.0,3,1,0,0,0,0,0,0,1.9865190252750438
706659,2014-05-03 03:00:00,3,40,2.0,3,1,0,0,0,0,0,0,2.0158935165872323
706660,2014-05-03 04:00:00,4,40,2.0,3,1,0,0,0,0,0,0,2.125360892979747
706661,2014-05-03 05:00:00,5,40,2.0,3,1,0,0,0,0,0,0,1.9660264816022468
706662,2014-05-03 06:00:00,6,40,2.0,3,1,0,0,0,0,0,0,1.867942549764695
706663,2014-05-03 07:00:00,7,40,2.0,3,1,0,0,0,0,0,0,1.703895545286669
706664,2014-05-03 08:00:00,8,40,2.0,3,1,0,0,0,0,0,0,2.422757267033191
706665,2014-05-03 09:00:00,9,40,5.0,3,1,0,0,0,0,0,0,3.967844518364309
706666,2014-05-03 10:00:00,10,40,5.0,3,1,0,0,0,0,0,0,5.278502243536394
706667,2014-05-03 11:00:00,11,40,3.0,3,1,0,0,0,0,0,0,4.917116882649531
706668,2014-05-03 12:00:00,12,40,6.0,3,1,0,0,0,0,0,0,6.019880373410989
706669,2014-05-03 13:00:00,13,40,7.0,3,1,0,0,0,0,0,0,7.186685451502212
706670,2014-05-03 14:00:00,14,40,10.0,3,1,0,0,0,0,0,0,8.791582207311194
706671,2014-05-03 15:00:00,15,40,9.0,3,1,0,0,0,0,0,0,9.185418642397615
706672,2014-05-03 16:00:00,16,40,9.0,3,1,0,0,0,0,0,0,8.589639457092897
706673,2014-05-03 17:00:00,17,40,9.0,3,1,0,0,0,0,0,0,9.224216416293833
706674,2014-05-03 18:00:00,18,40,8.0,3,1,0,0,0,0,0,0,8.82992619253553
706675,2014-05-03 19:00:00,19,40,9.0,3,1,0,0,0,0,0,0,8.380237567312298
706676,2014-05-03 20:00:00,20,40,9.0,3,1,0,0,0,0,0,0,8.459271400007106
706677,2014-05-03 21:00:00,21,40,9.0,3,1,0,0,0,0,0,0,8.480719720283577
706678,2014-05-03 22:00:00,22,40,7.0,3,1,0,0,0,0,0,0,8.017100924823236
706679,2014-05-03 23:00:00,23,40,8.0,3,1,0,0,0,0,0,0,8.01333392210883
706680,2014-05-04 00:00:00,0,40,9.0,4,0,1,0,0,0,0,0,8.444152885702376
706681,2014-05-04 01:00:00,1,40,8.0,4,0,1,0,0,0,0,0,8.444152885702376
706682,2014-05-04 02:00:00,2,40,9.0,4,0,1,0,0,0,0,0,8.477187434579934
706683,2014-05-04 03:00:00,3,40,8.0,4,0,1,0,0,0,0,0,8.400751967019376
706684,2014-05-04 04:00:00,4,40,9.0,4,0,1,0,0,0,0,0,8.495524310494728
706685,2014-05-04 05:00:00,5,40,8.0,4,0,1,0,0,0,0,0,8.266063040028785
706686,2014-05-04 06:00:00,6,40,8.0,4,0,1,0,0,0,0,0,8.132607085837224
706687,2014-05-04 07:00:00,7,40,8.0,4,0,1,0,0,0,0,0,8.057119211703245
706688,2014-05-04 08:00:00,8,40,8.0,4,0,1,0,0,0,0,0,8.3931828160613
706689,2014-05-04 09:00:00,9,40,9.0,4,0,1,0,0,0,0,0,7.710306013500284
706690,2014-05-04 10:00:00,10,40,8.0,4,0,1,0,0,0,0,0,8.41378364707302
706691,2014-05-04 11:00:00,11,40,7.0,4,0,1,0,0,0,0,0,7.968302117172588
706692,2014-05-04 12:00:00,12,40,7.0,4,0,1,0,0,0,0,0,7.492581383336051
706693,2014-05-04 13:00:00,13,40,7.0,4,0,1,0,0,0,0,0,6.452196959508847
706694,2014-05-04 14:00:00,14,40,5.0,4,0,1,0,0,0,0,0,5.968181537470439
706695,2014-05-04 15:00:00,15,40,7.0,4,0,1,0,0,0,0,0,6.771867752151878
706696,2014-05-04 16:00:00,16,40,7.0,4,0,1,0,0,0,0,0,6.060994155373195
706697,2014-05-04 17:00:00,17,40,7.0,4,0,1,0,0,0,0,0,6.252556496090264
706698,2014-05-04 18:00:00,18,40,7.0,4,0,1,0,0,0,0,0,6.46211628608797
706699,2014-05-04 19:00:00,19,40,7.0,4,0,1,0,0,0,0,0,6.43259995650098
706700,2014-05-04 20:00:00,20,40,5.0,4,0,1,0,0,0,0,0,6.387749486089211
706701,2014-05-04 21:00:00,21,40,6.0,4,0,1,0,0,0,0,0,6.361400092381592
706702,2014-05-04 22:00:00,22,40,6.0,4,0,1,0,0,0,0,0,5.983282261027032
706703,2014-05-04 23:00:00,23,40,6.0,4,0,1,0,0,0,0,0,5.973698224595684
706704,2014-05-05 00:00:00,0,40,5.0,5,0,0,1,0,0,0,0,5.322766538483054
706705,2014-05-05 01:00:00,1,40,5.0,5,0,0,1,0,0,0,0,5.322802138522464
706706,2014-05-05 02:00:00,2,40,6.0,5,0,0,1,0,0,0,0,5.592530248537141
706707,2014-05-05 03:00:00,3,40,6.0,5,0,0,1,0,0,0,0,5.737570152838286
706708,2014-05-05 04:00:00,4,40,6.0,5,0,0,1,0,0,0,0,5.81728975401511
706709,2014-05-05 05:00:00,5,40,6.0,5,0,0,1,0,0,0,0,5.8009880369914475
