,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
671592,2014-05-02 00:00:00,0,38,7.0,2,0,0,0,0,0,0,1,6.8217855660691376
671593,2014-05-02 01:00:00,1,38,7.0,2,0,0,0,0,0,0,1,6.877873034065186
671594,2014-05-02 02:00:00,2,38,7.0,2,0,0,0,0,0,0,1,6.89754002747182
671595,2014-05-02 03:00:00,3,38,7.0,2,0,0,0,0,0,0,1,6.898025914035367
671596,2014-05-02 04:00:00,4,38,7.0,2,0,0,0,0,0,0,1,6.906931486151145
671597,2014-05-02 05:00:00,5,38,7.0,2,0,0,0,0,0,0,1,6.776333447228373
671598,2014-05-02 06:00:00,6,38,6.0,2,0,0,0,0,0,0,1,6.214642929205513
671599,2014-05-02 07:00:00,7,38,7.0,2,0,0,0,0,0,0,1,6.323701511714247
671600,2014-05-02 08:00:00,8,38,5.0,2,0,0,0,0,0,0,1,5.832276147498291
671601,2014-05-02 09:00:00,9,38,5.0,2,0,0,0,0,0,0,1,5.190595966405018
671602,2014-05-02 10:00:00,10,38,6.0,2,0,0,0,0,0,0,1,5.5025810640125
671603,2014-05-02 11:00:00,11,38,7.0,2,0,0,0,0,0,0,1,6.1351726714212065
671604,2014-05-02 12:00:00,12,38,5.0,2,0,0,0,0,0,0,1,5.394325646074913
671605,2014-05-02 13:00:00,13,38,6.0,2,0,0,0,0,0,0,1,5.340677697659354
671606,2014-05-02 14:00:00,14,38,4.0,2,0,0,0,0,0,0,1,4.9525247248125295
671607,2014-05-02 15:00:00,15,38,4.0,2,0,0,0,0,0,0,1,4.432593222704448
671608,2014-05-02 16:00:00,16,38,1.0,2,0,0,0,0,0,0,1,2.896347965426952
671609,2014-05-02 17:00:00,17,38,2.0,2,0,0,0,0,0,0,1,2.475976547572836
671610,2014-05-02 18:00:00,18,38,1.0,2,0,0,0,0,0,0,1,2.8645152995723584
671611,2014-05-02 19:00:00,19,38,9.0,2,0,0,0,0,0,0,1,6.417017888483939
671612,2014-05-02 20:00:00,20,38,8.0,2,0,0,0,0,0,0,1,5.900974363552431
671613,2014-05-02 21:00:00,21,38,5.0,2,0,0,0,0,0,0,1,5.353325959661674
671614,2014-05-02 22:00:00,22,38,5.0,2,0,0,0,0,0,0,1,5.271374632741798
671615,2014-05-02 23:00:00,23,38,5.0,2,0,0,0,0,0,0,1,5.591858352883032
671616,2014-05-03 00:00:00,0,38,5.0,3,1,0,0,0,0,0,0,5.126454517620614
671617,2014-05-03 01:00:00,1,38,5.0,3,1,0,0,0,0,0,0,5.118799644766157
671618,2014-05-03 02:00:00,2,38,5.0,3,1,0,0,0,0,0,0,5.123238291730724
671619,2014-05-03 03:00:00,3,38,5.0,3,1,0,0,0,0,0,0,5.117673478322603
671620,2014-05-03 04:00:00,4,38,5.0,3,1,0,0,0,0,0,0,5.133191879592497
671621,2014-05-03 05:00:00,5,38,5.0,3,1,0,0,0,0,0,0,5.1449023962933405
