,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict_24
636552,2014-05-02 00:00:00,0,36,4.0,2,0,0,0,0,0,0,1,4.2061280915797585
636553,2014-05-02 01:00:00,1,36,4.0,2,0,0,0,0,0,0,1,4.211763128833274
636554,2014-05-02 02:00:00,2,36,4.0,2,0,0,0,0,0,0,1,4.207945571622051
636555,2014-05-02 03:00:00,3,36,4.0,2,0,0,0,0,0,0,1,4.207945571622051
636556,2014-05-02 04:00:00,4,36,4.0,2,0,0,0,0,0,0,1,4.161191844204855
636557,2014-05-02 05:00:00,5,36,4.0,2,0,0,0,0,0,0,1,4.167689634347926
636558,2014-05-02 06:00:00,6,36,4.0,2,0,0,0,0,0,0,1,4.30239447633948
636559,2014-05-02 07:00:00,7,36,4.0,2,0,0,0,0,0,0,1,4.375851596201687
636560,2014-05-02 08:00:00,8,36,6.0,2,0,0,0,0,0,0,1,5.678390904270315
636561,2014-05-02 09:00:00,9,36,9.0,2,0,0,0,0,0,0,1,7.372039063210763
636562,2014-05-02 10:00:00,10,36,8.0,2,0,0,0,0,0,0,1,7.954719096476894
636563,2014-05-02 11:00:00,11,36,8.0,2,0,0,0,0,0,0,1,7.8761815745278945
636564,2014-05-02 12:00:00,12,36,8.0,2,0,0,0,0,0,0,1,7.87928006018103
636565,2014-05-02 13:00:00,13,36,8.0,2,0,0,0,0,0,0,1,8.196335456894435
636566,2014-05-02 14:00:00,14,36,10.0,2,0,0,0,0,0,0,1,9.19690310237075
636567,2014-05-02 15:00:00,15,36,8.0,2,0,0,0,0,0,0,1,7.354888099738531
636568,2014-05-02 16:00:00,16,36,8.0,2,0,0,0,0,0,0,1,6.8700373267551
636569,2014-05-02 17:00:00,17,36,5.0,2,0,0,0,0,0,0,1,5.01716930872976
636570,2014-05-02 18:00:00,18,36,3.0,2,0,0,0,0,0,0,1,4.0681030917654155
636571,2014-05-02 19:00:00,19,36,2.0,2,0,0,0,0,0,0,1,4.217570295853606
636572,2014-05-02 20:00:00,20,36,6.0,2,0,0,0,0,0,0,1,5.7086825547064635
636573,2014-05-02 21:00:00,21,36,6.0,2,0,0,0,0,0,0,1,5.980523111987973
636574,2014-05-02 22:00:00,22,36,6.0,2,0,0,0,0,0,0,1,5.925006154436508
636575,2014-05-02 23:00:00,23,36,6.0,2,0,0,0,0,0,0,1,5.90745218564641
636576,2014-05-03 00:00:00,0,36,7.0,3,1,0,0,0,0,0,0,6.842273998320503
636577,2014-05-03 01:00:00,1,36,7.0,3,1,0,0,0,0,0,0,6.8174533087333415
636578,2014-05-03 02:00:00,2,36,7.0,3,1,0,0,0,0,0,0,6.8173730785861295
636579,2014-05-03 03:00:00,3,36,7.0,3,1,0,0,0,0,0,0,6.8173730785861295
636580,2014-05-03 04:00:00,4,36,7.0,3,1,0,0,0,0,0,0,6.798763396854702
