,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,8.208065032958984
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,8.271319389343262
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,8.184425354003906
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,8.153116226196289
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,8.174761772155762
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,8.150043487548828
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,8.10915470123291
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,8.083393096923828
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,8.172581672668457
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,8.301922798156738
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,8.293853759765625
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,8.373616218566895
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,8.171781539916992
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,2.7503156661987305
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,6.5216498374938965
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,10.220182418823242
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,10.024974822998047
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,7.752923011779785
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,7.835105895996094
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,7.969705581665039
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,8.00497817993164
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,7.940665245056152
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,7.939488410949707
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,7.896874904632568
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,8.06251049041748
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,7.958947658538818
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,7.9799723625183105
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,7.913733005523682
52,2013-09-03 04:00:00,4,0,10.0,3,0,0,0,0,0,1,0,7.89939022064209
53,2013-09-03 05:00:00,5,0,11.0,3,0,0,0,0,0,1,0,7.9522013664245605
54,2013-09-03 06:00:00,6,0,10.0,3,0,0,0,0,0,1,0,8.10977554321289
55,2013-09-03 07:00:00,7,0,11.0,3,0,0,0,0,0,1,0,8.85094165802002
56,2013-09-03 08:00:00,8,0,11.0,3,0,0,0,0,0,1,0,10.091014862060547
57,2013-09-03 09:00:00,9,0,11.0,3,0,0,0,0,0,1,0,9.926498413085938
58,2013-09-03 10:00:00,10,0,11.0,3,0,0,0,0,0,1,0,10.156912803649902
59,2013-09-03 11:00:00,11,0,11.0,3,0,0,0,0,0,1,0,11.117839813232422
60,2013-09-03 12:00:00,12,0,11.0,3,0,0,0,0,0,1,0,11.536617279052734
61,2013-09-03 13:00:00,13,0,10.0,3,0,0,0,0,0,1,0,9.786195755004883
62,2013-09-03 14:00:00,14,0,11.0,3,0,0,0,0,0,1,0,9.30398941040039
63,2013-09-03 15:00:00,15,0,12.0,3,0,0,0,0,0,1,0,9.107441902160645
64,2013-09-03 16:00:00,16,0,12.0,3,0,0,0,0,0,1,0,6.285592079162598
65,2013-09-03 17:00:00,17,0,12.0,3,0,0,0,0,0,1,0,6.370500087738037
66,2013-09-03 18:00:00,18,0,12.0,3,0,0,0,0,0,1,0,7.305207252502441
67,2013-09-03 19:00:00,19,0,12.0,3,0,0,0,0,0,1,0,5.244598865509033
68,2013-09-03 20:00:00,20,0,12.0,3,0,0,0,0,0,1,0,3.3405473232269287
