,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
984072,2014-01-02 00:00:00,0,56,7.0,2,0,0,0,1,0,0,0,6.910898685455322
984073,2014-01-02 01:00:00,1,56,7.0,2,0,0,0,1,0,0,0,7.008223056793213
984074,2014-01-02 02:00:00,2,56,7.0,2,0,0,0,1,0,0,0,6.992742538452148
984075,2014-01-02 03:00:00,3,56,7.0,2,0,0,0,1,0,0,0,6.929740905761719
984076,2014-01-02 04:00:00,4,56,7.0,2,0,0,0,1,0,0,0,6.936043739318848
984077,2014-01-02 05:00:00,5,56,7.0,2,0,0,0,1,0,0,0,6.902575969696045
984078,2014-01-02 06:00:00,6,56,7.0,2,0,0,0,1,0,0,0,6.8646240234375
984079,2014-01-02 07:00:00,7,56,7.0,2,0,0,0,1,0,0,0,7.024465560913086
984080,2014-01-02 08:00:00,8,56,7.0,2,0,0,0,1,0,0,0,7.021714687347412
984081,2014-01-02 09:00:00,9,56,8.0,2,0,0,0,1,0,0,0,8.045894622802734
984082,2014-01-02 10:00:00,10,56,10.0,2,0,0,0,1,0,0,0,9.765538215637207
984083,2014-01-02 11:00:00,11,56,10.0,2,0,0,0,1,0,0,0,9.844746589660645
984084,2014-01-02 12:00:00,12,56,10.0,2,0,0,0,1,0,0,0,9.919393539428711
984085,2014-01-02 13:00:00,13,56,10.0,2,0,0,0,1,0,0,0,9.981730461120605
984086,2014-01-02 14:00:00,14,56,12.0,2,0,0,0,1,0,0,0,12.121834754943848
984087,2014-01-02 15:00:00,15,56,13.0,2,0,0,0,1,0,0,0,13.144821166992188
984088,2014-01-02 16:00:00,16,56,12.0,2,0,0,0,1,0,0,0,12.102986335754395
984089,2014-01-02 17:00:00,17,56,16.0,2,0,0,0,1,0,0,0,16.16288948059082
984090,2014-01-02 18:00:00,18,56,7.0,2,0,0,0,1,0,0,0,7.31590461730957
984091,2014-01-02 19:00:00,19,56,8.0,2,0,0,0,1,0,0,0,8.113187789916992
984092,2014-01-02 20:00:00,20,56,9.0,2,0,0,0,1,0,0,0,9.123119354248047
984093,2014-01-02 21:00:00,21,56,9.0,2,0,0,0,1,0,0,0,8.998299598693848
984094,2014-01-02 22:00:00,22,56,9.0,2,0,0,0,1,0,0,0,8.98436450958252
984095,2014-01-02 23:00:00,23,56,8.0,2,0,0,0,1,0,0,0,8.006688117980957
984096,2014-01-03 00:00:00,0,56,8.0,3,0,0,0,0,0,0,1,7.988396644592285
984097,2014-01-03 01:00:00,1,56,8.0,3,0,0,0,0,0,0,1,7.831667423248291
984098,2014-01-03 02:00:00,2,56,8.0,3,0,0,0,0,0,0,1,7.948180198669434
984099,2014-01-03 03:00:00,3,56,8.0,3,0,0,0,0,0,0,1,7.924373149871826
984100,2014-01-03 04:00:00,4,56,8.0,3,0,0,0,0,0,0,1,7.910505294799805
984101,2014-01-03 05:00:00,5,56,8.0,3,0,0,0,0,0,0,1,7.925567150115967
984102,2014-01-03 06:00:00,6,56,8.0,3,0,0,0,0,0,0,1,7.973448276519775
984103,2014-01-03 07:00:00,7,56,9.0,3,0,0,0,0,0,0,1,8.919498443603516
984104,2014-01-03 08:00:00,8,56,8.0,3,0,0,0,0,0,0,1,8.136103630065918
984105,2014-01-03 09:00:00,9,56,9.0,3,0,0,0,0,0,0,1,9.064739227294922
984106,2014-01-03 10:00:00,10,56,12.0,3,0,0,0,0,0,0,1,12.087733268737793
984107,2014-01-03 11:00:00,11,56,12.0,3,0,0,0,0,0,0,1,12.132655143737793
984108,2014-01-03 12:00:00,12,56,13.0,3,0,0,0,0,0,0,1,13.074581146240234
984109,2014-01-03 13:00:00,13,56,13.0,3,0,0,0,0,0,0,1,12.96528434753418
984110,2014-01-03 14:00:00,14,56,12.0,3,0,0,0,0,0,0,1,12.093326568603516
984111,2014-01-03 15:00:00,15,56,13.0,3,0,0,0,0,0,0,1,13.00830364227295
984112,2014-01-03 16:00:00,16,56,13.0,3,0,0,0,0,0,0,1,13.04511547088623
984113,2014-01-03 17:00:00,17,56,12.0,3,0,0,0,0,0,0,1,12.307957649230957
984114,2014-01-03 18:00:00,18,56,10.0,3,0,0,0,0,0,0,1,10.030696868896484
984115,2014-01-03 19:00:00,19,56,7.0,3,0,0,0,0,0,0,1,6.962170124053955
984116,2014-01-03 20:00:00,20,56,9.0,3,0,0,0,0,0,0,1,8.780356407165527
984117,2014-01-03 21:00:00,21,56,9.0,3,0,0,0,0,0,0,1,8.984553337097168
984118,2014-01-03 22:00:00,22,56,9.0,3,0,0,0,0,0,0,1,9.142451286315918
984119,2014-01-03 23:00:00,23,56,9.0,3,0,0,0,0,0,0,1,8.876018524169922
984120,2014-01-04 00:00:00,0,56,9.0,4,1,0,0,0,0,0,0,9.021506309509277
984121,2014-01-04 01:00:00,1,56,9.0,4,1,0,0,0,0,0,0,8.98481559753418
984122,2014-01-04 02:00:00,2,56,9.0,4,1,0,0,0,0,0,0,9.00060749053955
984123,2014-01-04 03:00:00,3,56,9.0,4,1,0,0,0,0,0,0,8.976784706115723
984124,2014-01-04 04:00:00,4,56,9.0,4,1,0,0,0,0,0,0,8.985424995422363
984125,2014-01-04 05:00:00,5,56,9.0,4,1,0,0,0,0,0,0,9.015104293823242
984126,2014-01-04 06:00:00,6,56,9.0,4,1,0,0,0,0,0,0,9.0840425491333
984127,2014-01-04 07:00:00,7,56,10.0,4,1,0,0,0,0,0,0,9.99954605102539
984128,2014-01-04 08:00:00,8,56,10.0,4,1,0,0,0,0,0,0,10.176803588867188
984129,2014-01-04 09:00:00,9,56,10.0,4,1,0,0,0,0,0,0,10.117841720581055
984130,2014-01-04 10:00:00,10,56,10.0,4,1,0,0,0,0,0,0,10.093636512756348
984131,2014-01-04 11:00:00,11,56,10.0,4,1,0,0,0,0,0,0,10.01246166229248
984132,2014-01-04 12:00:00,12,56,10.0,4,1,0,0,0,0,0,0,10.117632865905762
984133,2014-01-04 13:00:00,13,56,11.0,4,1,0,0,0,0,0,0,11.21044635772705
984134,2014-01-04 14:00:00,14,56,14.0,4,1,0,0,0,0,0,0,14.23271369934082
984135,2014-01-04 15:00:00,15,56,13.0,4,1,0,0,0,0,0,0,13.310213088989258
984136,2014-01-04 16:00:00,16,56,13.0,4,1,0,0,0,0,0,0,13.149760246276855
984137,2014-01-04 17:00:00,17,56,14.0,4,1,0,0,0,0,0,0,14.115739822387695
984138,2014-01-04 18:00:00,18,56,14.0,4,1,0,0,0,0,0,0,13.913604736328125
984139,2014-01-04 19:00:00,19,56,13.0,4,1,0,0,0,0,0,0,13.129989624023438
984140,2014-01-04 20:00:00,20,56,13.0,4,1,0,0,0,0,0,0,12.974742889404297
984141,2014-01-04 21:00:00,21,56,13.0,4,1,0,0,0,0,0,0,12.889707565307617
984142,2014-01-04 22:00:00,22,56,12.0,4,1,0,0,0,0,0,0,12.40925407409668
984143,2014-01-04 23:00:00,23,56,12.0,4,1,0,0,0,0,0,0,12.05550765991211
984144,2014-01-05 00:00:00,0,56,12.0,5,0,1,0,0,0,0,0,12.06628704071045
984145,2014-01-05 01:00:00,1,56,12.0,5,0,1,0,0,0,0,0,12.062799453735352
984146,2014-01-05 02:00:00,2,56,12.0,5,0,1,0,0,0,0,0,12.1079740524292
984147,2014-01-05 03:00:00,3,56,12.0,5,0,1,0,0,0,0,0,12.107949256896973
984148,2014-01-05 04:00:00,4,56,12.0,5,0,1,0,0,0,0,0,11.957873344421387
984149,2014-01-05 05:00:00,5,56,12.0,5,0,1,0,0,0,0,0,11.967321395874023
984150,2014-01-05 06:00:00,6,56,12.0,5,0,1,0,0,0,0,0,12.041017532348633
984151,2014-01-05 07:00:00,7,56,12.0,5,0,1,0,0,0,0,0,12.0162935256958
984152,2014-01-05 08:00:00,8,56,12.0,5,0,1,0,0,0,0,0,12.000467300415039
984153,2014-01-05 09:00:00,9,56,13.0,5,0,1,0,0,0,0,0,12.794328689575195
984154,2014-01-05 10:00:00,10,56,13.0,5,0,1,0,0,0,0,0,12.4801607131958
984155,2014-01-05 11:00:00,11,56,15.0,5,0,1,0,0,0,0,0,14.61667251586914
984156,2014-01-05 12:00:00,12,56,7.0,5,0,1,0,0,0,0,0,6.838032245635986
984157,2014-01-05 13:00:00,13,56,9.0,5,0,1,0,0,0,0,0,8.45257568359375
984158,2014-01-05 14:00:00,14,56,8.0,5,0,1,0,0,0,0,0,7.686458587646484
984159,2014-01-05 15:00:00,15,56,9.0,5,0,1,0,0,0,0,0,8.486640930175781
984160,2014-01-05 16:00:00,16,56,7.0,5,0,1,0,0,0,0,0,6.819125175476074
984161,2014-01-05 17:00:00,17,56,7.0,5,0,1,0,0,0,0,0,6.90556526184082
984162,2014-01-05 18:00:00,18,56,7.0,5,0,1,0,0,0,0,0,7.1080427169799805
984163,2014-01-05 19:00:00,19,56,6.0,5,0,1,0,0,0,0,0,5.835436820983887
984164,2014-01-05 20:00:00,20,56,5.0,5,0,1,0,0,0,0,0,5.20501184463501
984165,2014-01-05 21:00:00,21,56,9.0,5,0,1,0,0,0,0,0,8.648924827575684
984166,2014-01-05 22:00:00,22,56,9.0,5,0,1,0,0,0,0,0,8.889958381652832
984167,2014-01-05 23:00:00,23,56,9.0,5,0,1,0,0,0,0,0,8.771831512451172
984168,2014-01-06 00:00:00,0,56,9.0,6,0,0,1,0,0,0,0,8.669272422790527
984169,2014-01-06 01:00:00,1,56,9.0,6,0,0,1,0,0,0,0,8.914780616760254
