,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
2952,2014-01-02 00:00:00,0,0,16.0,2,0,0,0,1,0,0,0,16.015554428100586
2953,2014-01-02 01:00:00,1,0,17.0,2,0,0,0,1,0,0,0,17.057899475097656
2954,2014-01-02 02:00:00,2,0,17.0,2,0,0,0,1,0,0,0,17.07018280029297
2955,2014-01-02 03:00:00,3,0,17.0,2,0,0,0,1,0,0,0,17.078828811645508
2956,2014-01-02 04:00:00,4,0,17.0,2,0,0,0,1,0,0,0,17.155885696411133
2957,2014-01-02 05:00:00,5,0,17.0,2,0,0,0,1,0,0,0,17.139659881591797
2958,2014-01-02 06:00:00,6,0,18.0,2,0,0,0,1,0,0,0,18.017969131469727
2959,2014-01-02 07:00:00,7,0,17.0,2,0,0,0,1,0,0,0,17.305381774902344
2960,2014-01-02 08:00:00,8,0,16.0,2,0,0,0,1,0,0,0,16.232954025268555
2961,2014-01-02 09:00:00,9,0,15.0,2,0,0,0,1,0,0,0,15.21730899810791
2962,2014-01-02 10:00:00,10,0,12.0,2,0,0,0,1,0,0,0,12.377182960510254
2963,2014-01-02 11:00:00,11,0,12.0,2,0,0,0,1,0,0,0,12.191325187683105
2964,2014-01-02 12:00:00,12,0,13.0,2,0,0,0,1,0,0,0,13.169317245483398
2965,2014-01-02 13:00:00,13,0,13.0,2,0,0,0,1,0,0,0,13.173785209655762
2966,2014-01-02 14:00:00,14,0,12.0,2,0,0,0,1,0,0,0,12.271553039550781
2967,2014-01-02 15:00:00,15,0,13.0,2,0,0,0,1,0,0,0,13.247785568237305
2968,2014-01-02 16:00:00,16,0,14.0,2,0,0,0,1,0,0,0,13.99405288696289
2969,2014-01-02 17:00:00,17,0,19.0,2,0,0,0,1,0,0,0,19.041160583496094
2970,2014-01-02 18:00:00,18,0,17.0,2,0,0,0,1,0,0,0,17.085891723632812
2971,2014-01-02 19:00:00,19,0,17.0,2,0,0,0,1,0,0,0,16.980241775512695
2972,2014-01-02 20:00:00,20,0,15.0,2,0,0,0,1,0,0,0,15.160658836364746
2973,2014-01-02 21:00:00,21,0,16.0,2,0,0,0,1,0,0,0,16.091859817504883
2974,2014-01-02 22:00:00,22,0,16.0,2,0,0,0,1,0,0,0,15.997730255126953
2975,2014-01-02 23:00:00,23,0,16.0,2,0,0,0,1,0,0,0,16.144596099853516
2976,2014-01-03 00:00:00,0,0,16.0,3,0,0,0,0,0,0,1,15.987699508666992
2977,2014-01-03 01:00:00,1,0,15.0,3,0,0,0,0,0,0,1,15.053561210632324
2978,2014-01-03 02:00:00,2,0,15.0,3,0,0,0,0,0,0,1,15.16177749633789
2979,2014-01-03 03:00:00,3,0,15.0,3,0,0,0,0,0,0,1,15.006792068481445
2980,2014-01-03 04:00:00,4,0,15.0,3,0,0,0,0,0,0,1,15.290681838989258
2981,2014-01-03 05:00:00,5,0,15.0,3,0,0,0,0,0,0,1,15.109942436218262
2982,2014-01-03 06:00:00,6,0,15.0,3,0,0,0,0,0,0,1,15.120183944702148
2983,2014-01-03 07:00:00,7,0,16.0,3,0,0,0,0,0,0,1,16.099058151245117
2984,2014-01-03 08:00:00,8,0,13.0,3,0,0,0,0,0,0,1,12.999823570251465
2985,2014-01-03 09:00:00,9,0,10.0,3,0,0,0,0,0,0,1,10.131542205810547
2986,2014-01-03 10:00:00,10,0,9.0,3,0,0,0,0,0,0,1,9.19679069519043
2987,2014-01-03 11:00:00,11,0,5.0,3,0,0,0,0,0,0,1,5.3209381103515625
