,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,11.895615577697754
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,11.251468658447266
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,11.26981258392334
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,11.761398315429688
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,11.812162399291992
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,11.252958297729492
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,11.835648536682129
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,11.981962203979492
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,11.006915092468262
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,11.608114242553711
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,12.104951858520508
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,12.021883964538574
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,12.244224548339844
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,12.19841194152832
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,12.102500915527344
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,12.91000747680664
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,9.990165710449219
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,12.114322662353516
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,10.775306701660156
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,8.205889701843262
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,10.813287734985352
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,10.008322715759277
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,10.075990676879883
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,10.028722763061523
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,10.249247550964355
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,10.997578620910645
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,11.191705703735352
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,11.128687858581543
52,2013-09-03 04:00:00,4,0,10.0,3,0,0,0,0,0,1,0,10.385185241699219
53,2013-09-03 05:00:00,5,0,11.0,3,0,0,0,0,0,1,0,11.054780960083008
54,2013-09-03 06:00:00,6,0,10.0,3,0,0,0,0,0,1,0,10.418777465820312
55,2013-09-03 07:00:00,7,0,11.0,3,0,0,0,0,0,1,0,11.191686630249023
56,2013-09-03 08:00:00,8,0,11.0,3,0,0,0,0,0,1,0,11.326770782470703
57,2013-09-03 09:00:00,9,0,11.0,3,0,0,0,0,0,1,0,11.115233421325684
58,2013-09-03 10:00:00,10,0,11.0,3,0,0,0,0,0,1,0,11.254158973693848
59,2013-09-03 11:00:00,11,0,11.0,3,0,0,0,0,0,1,0,11.399584770202637
60,2013-09-03 12:00:00,12,0,11.0,3,0,0,0,0,0,1,0,11.120528221130371
61,2013-09-03 13:00:00,13,0,10.0,3,0,0,0,0,0,1,0,10.323592185974121
62,2013-09-03 14:00:00,14,0,11.0,3,0,0,0,0,0,1,0,11.074172019958496
63,2013-09-03 15:00:00,15,0,12.0,3,0,0,0,0,0,1,0,12.3518648147583
64,2013-09-03 16:00:00,16,0,12.0,3,0,0,0,0,0,1,0,12.189308166503906
65,2013-09-03 17:00:00,17,0,12.0,3,0,0,0,0,0,1,0,12.114989280700684
66,2013-09-03 18:00:00,18,0,12.0,3,0,0,0,0,0,1,0,12.04741382598877
67,2013-09-03 19:00:00,19,0,12.0,3,0,0,0,0,0,1,0,12.13912296295166
68,2013-09-03 20:00:00,20,0,12.0,3,0,0,0,0,0,1,0,11.911707878112793
69,2013-09-03 21:00:00,21,0,10.0,3,0,0,0,0,0,1,0,10.063262939453125
70,2013-09-03 22:00:00,22,0,10.0,3,0,0,0,0,0,1,0,9.827035903930664
71,2013-09-03 23:00:00,23,0,9.0,3,0,0,0,0,0,1,0,9.121939659118652
72,2013-09-04 00:00:00,0,0,9.0,4,0,0,0,0,1,0,0,8.904008865356445
73,2013-09-04 01:00:00,1,0,8.0,4,0,0,0,0,1,0,0,8.059545516967773
74,2013-09-04 02:00:00,2,0,9.0,4,0,0,0,0,1,0,0,8.914164543151855
75,2013-09-04 03:00:00,3,0,9.0,4,0,0,0,0,1,0,0,8.925760269165039
76,2013-09-04 04:00:00,4,0,8.0,4,0,0,0,0,1,0,0,8.151738166809082
77,2013-09-04 05:00:00,5,0,9.0,4,0,0,0,0,1,0,0,8.864585876464844
78,2013-09-04 06:00:00,6,0,9.0,4,0,0,0,0,1,0,0,8.977662086486816
79,2013-09-04 07:00:00,7,0,9.0,4,0,0,0,0,1,0,0,8.950896263122559
80,2013-09-04 08:00:00,8,0,9.0,4,0,0,0,0,1,0,0,8.917498588562012
81,2013-09-04 09:00:00,9,0,4.0,4,0,0,0,0,1,0,0,4.031455993652344
82,2013-09-04 10:00:00,10,0,4.0,4,0,0,0,0,1,0,0,3.9054808616638184
83,2013-09-04 11:00:00,11,0,3.0,4,0,0,0,0,1,0,0,3.012965202331543
84,2013-09-04 12:00:00,12,0,3.0,4,0,0,0,0,1,0,0,2.852421283721924
85,2013-09-04 13:00:00,13,0,2.0,4,0,0,0,0,1,0,0,2.0009448528289795
86,2013-09-04 14:00:00,14,0,1.0,4,0,0,0,0,1,0,0,1.1348788738250732
87,2013-09-04 15:00:00,15,0,11.0,4,0,0,0,0,1,0,0,10.885944366455078
88,2013-09-04 16:00:00,16,0,11.0,4,0,0,0,0,1,0,0,10.915947914123535
89,2013-09-04 17:00:00,17,0,13.0,4,0,0,0,0,1,0,0,12.924152374267578
