,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,11.306425094604492
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,11.138238906860352
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,10.85141658782959
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,10.914743423461914
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,10.800751686096191
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,10.858002662658691
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,10.80435848236084
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,10.906831741333008
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,10.819300651550293
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,10.740789413452148
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,10.07732105255127
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,11.780017852783203
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,9.263911247253418
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,7.469758987426758
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,11.192301750183105
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,12.130863189697266
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,13.09127426147461
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,11.867243766784668
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,10.336292266845703
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,10.082230567932129
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,10.117361068725586
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,10.169239044189453
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,9.6049165725708
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,10.90450382232666
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,11.106162071228027
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,11.162520408630371
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,11.247797012329102
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,11.221569061279297
52,2013-09-03 04:00:00,4,0,10.0,3,0,0,0,0,0,1,0,11.18769645690918
53,2013-09-03 05:00:00,5,0,11.0,3,0,0,0,0,0,1,0,11.148736953735352
54,2013-09-03 06:00:00,6,0,10.0,3,0,0,0,0,0,1,0,11.195452690124512
