,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
265752,2014-01-02 00:00:00,0,15,16.0,2,0,0,0,1,0,0,0,15.933056831359863
265753,2014-01-02 01:00:00,1,15,16.0,2,0,0,0,1,0,0,0,15.852237701416016
265754,2014-01-02 02:00:00,2,15,16.0,2,0,0,0,1,0,0,0,15.911402702331543
265755,2014-01-02 03:00:00,3,15,16.0,2,0,0,0,1,0,0,0,15.925312995910645
265756,2014-01-02 04:00:00,4,15,16.0,2,0,0,0,1,0,0,0,15.925068855285645
265757,2014-01-02 05:00:00,5,15,16.0,2,0,0,0,1,0,0,0,15.914152145385742
265758,2014-01-02 06:00:00,6,15,16.0,2,0,0,0,1,0,0,0,15.958189964294434
265759,2014-01-02 07:00:00,7,15,16.0,2,0,0,0,1,0,0,0,15.953662872314453
265760,2014-01-02 08:00:00,8,15,16.0,2,0,0,0,1,0,0,0,15.900399208068848
265761,2014-01-02 09:00:00,9,15,15.0,2,0,0,0,1,0,0,0,15.022550582885742
265762,2014-01-02 10:00:00,10,15,15.0,2,0,0,0,1,0,0,0,14.9730224609375
265763,2014-01-02 11:00:00,11,15,15.0,2,0,0,0,1,0,0,0,15.010549545288086
265764,2014-01-02 12:00:00,12,15,15.0,2,0,0,0,1,0,0,0,14.98730182647705
265765,2014-01-02 13:00:00,13,15,15.0,2,0,0,0,1,0,0,0,14.97336196899414
265766,2014-01-02 14:00:00,14,15,15.0,2,0,0,0,1,0,0,0,14.928106307983398
265767,2014-01-02 15:00:00,15,15,15.0,2,0,0,0,1,0,0,0,14.950249671936035
265768,2014-01-02 16:00:00,16,15,15.0,2,0,0,0,1,0,0,0,14.934576988220215
265769,2014-01-02 17:00:00,17,15,15.0,2,0,0,0,1,0,0,0,14.972221374511719
265770,2014-01-02 18:00:00,18,15,15.0,2,0,0,0,1,0,0,0,14.951883316040039
265771,2014-01-02 19:00:00,19,15,15.0,2,0,0,0,1,0,0,0,14.959054946899414
265772,2014-01-02 20:00:00,20,15,15.0,2,0,0,0,1,0,0,0,15.020386695861816
265773,2014-01-02 21:00:00,21,15,15.0,2,0,0,0,1,0,0,0,15.035152435302734
265774,2014-01-02 22:00:00,22,15,15.0,2,0,0,0,1,0,0,0,15.012594223022461
265775,2014-01-02 23:00:00,23,15,15.0,2,0,0,0,1,0,0,0,15.038373947143555
265776,2014-01-03 00:00:00,0,15,15.0,3,0,0,0,0,0,0,1,15.0287504196167
265777,2014-01-03 01:00:00,1,15,15.0,3,0,0,0,0,0,0,1,15.016172409057617
265778,2014-01-03 02:00:00,2,15,15.0,3,0,0,0,0,0,0,1,15.003358840942383
