,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,8.095483779907227
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,7.9589152336120605
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,7.953694820404053
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,3.011941909790039
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,2.921006917953491
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,8.096844673156738
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,8.067017555236816
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,7.199530124664307
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,7.234262943267822
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,7.385906219482422
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,7.251532554626465
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,8.105581283569336
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,8.147859573364258
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,9.166553497314453
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,9.216058731079102
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,9.246581077575684
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,10.272021293640137
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,10.41630744934082
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,11.275262832641602
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,10.325911521911621
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,9.325858116149902
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,9.3206205368042
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,10.091479301452637
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,10.10519027709961
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,10.0426025390625
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,10.03794002532959
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,10.029557228088379
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,10.033090591430664
