,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
24,2013-09-02 00:00:00,0,0,12.0,2,0,0,1,0,0,0,0,11.89913558959961
25,2013-09-02 01:00:00,1,0,11.0,2,0,0,1,0,0,0,0,13.285489082336426
26,2013-09-02 02:00:00,2,0,11.0,2,0,0,1,0,0,0,0,13.479636192321777
27,2013-09-02 03:00:00,3,0,12.0,2,0,0,1,0,0,0,0,13.521468162536621
28,2013-09-02 04:00:00,4,0,12.0,2,0,0,1,0,0,0,0,13.66422176361084
29,2013-09-02 05:00:00,5,0,11.0,2,0,0,1,0,0,0,0,13.662559509277344
30,2013-09-02 06:00:00,6,0,12.0,2,0,0,1,0,0,0,0,13.6339693069458
31,2013-09-02 07:00:00,7,0,12.0,2,0,0,1,0,0,0,0,13.649112701416016
32,2013-09-02 08:00:00,8,0,11.0,2,0,0,1,0,0,0,0,13.027295112609863
33,2013-09-02 09:00:00,9,0,12.0,2,0,0,1,0,0,0,0,12.97888469696045
34,2013-09-02 10:00:00,10,0,12.0,2,0,0,1,0,0,0,0,12.817954063415527
35,2013-09-02 11:00:00,11,0,12.0,2,0,0,1,0,0,0,0,13.04293155670166
36,2013-09-02 12:00:00,12,0,12.0,2,0,0,1,0,0,0,0,13.838811874389648
37,2013-09-02 13:00:00,13,0,12.0,2,0,0,1,0,0,0,0,9.33879566192627
38,2013-09-02 14:00:00,14,0,12.0,2,0,0,1,0,0,0,0,9.250558853149414
39,2013-09-02 15:00:00,15,0,13.0,2,0,0,1,0,0,0,0,9.6520414352417
40,2013-09-02 16:00:00,16,0,10.0,2,0,0,1,0,0,0,0,12.891233444213867
41,2013-09-02 17:00:00,17,0,12.0,2,0,0,1,0,0,0,0,11.905339241027832
42,2013-09-02 18:00:00,18,0,11.0,2,0,0,1,0,0,0,0,11.899737358093262
43,2013-09-02 19:00:00,19,0,8.0,2,0,0,1,0,0,0,0,12.481480598449707
44,2013-09-02 20:00:00,20,0,11.0,2,0,0,1,0,0,0,0,13.986112594604492
45,2013-09-02 21:00:00,21,0,10.0,2,0,0,1,0,0,0,0,10.755194664001465
46,2013-09-02 22:00:00,22,0,10.0,2,0,0,1,0,0,0,0,12.751872062683105
47,2013-09-02 23:00:00,23,0,10.0,2,0,0,1,0,0,0,0,12.782913208007812
48,2013-09-03 00:00:00,0,0,10.0,3,0,0,0,0,0,1,0,12.799704551696777
49,2013-09-03 01:00:00,1,0,11.0,3,0,0,0,0,0,1,0,12.608879089355469
50,2013-09-03 02:00:00,2,0,11.0,3,0,0,0,0,0,1,0,12.478738784790039
51,2013-09-03 03:00:00,3,0,11.0,3,0,0,0,0,0,1,0,12.35757827758789
52,2013-09-03 04:00:00,4,0,10.0,3,0,0,0,0,0,1,0,12.35630989074707
53,2013-09-03 05:00:00,5,0,11.0,3,0,0,0,0,0,1,0,12.162153244018555
54,2013-09-03 06:00:00,6,0,10.0,3,0,0,0,0,0,1,0,12.048213958740234
55,2013-09-03 07:00:00,7,0,11.0,3,0,0,0,0,0,1,0,12.01863956451416
56,2013-09-03 08:00:00,8,0,11.0,3,0,0,0,0,0,1,0,12.129810333251953
57,2013-09-03 09:00:00,9,0,11.0,3,0,0,0,0,0,1,0,12.403504371643066
58,2013-09-03 10:00:00,10,0,11.0,3,0,0,0,0,0,1,0,11.974804878234863
59,2013-09-03 11:00:00,11,0,11.0,3,0,0,0,0,0,1,0,13.07358455657959
60,2013-09-03 12:00:00,12,0,11.0,3,0,0,0,0,0,1,0,11.3313627243042
61,2013-09-03 13:00:00,13,0,10.0,3,0,0,0,0,0,1,0,11.229135513305664
62,2013-09-03 14:00:00,14,0,11.0,3,0,0,0,0,0,1,0,9.227388381958008
63,2013-09-03 15:00:00,15,0,12.0,3,0,0,0,0,0,1,0,8.317605018615723
