,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
864312,2014-05-02 00:00:00,0,49,6.0,2,0,0,0,0,0,0,1,5.060065269470215
864313,2014-05-02 01:00:00,1,49,6.0,2,0,0,0,0,0,0,1,5.040153503417969
864314,2014-05-02 02:00:00,2,49,6.0,2,0,0,0,0,0,0,1,5.2128143310546875
864315,2014-05-02 03:00:00,3,49,6.0,2,0,0,0,0,0,0,1,5.457398891448975
864316,2014-05-02 04:00:00,4,49,6.0,2,0,0,0,0,0,0,1,5.543764114379883
864317,2014-05-02 05:00:00,5,49,6.0,2,0,0,0,0,0,0,1,5.537381649017334
864318,2014-05-02 06:00:00,6,49,6.0,2,0,0,0,0,0,0,1,5.465994358062744
864319,2014-05-02 07:00:00,7,49,7.0,2,0,0,0,0,0,0,1,6.454980850219727
864320,2014-05-02 08:00:00,8,49,9.0,2,0,0,0,0,0,0,1,8.289509773254395
864321,2014-05-02 09:00:00,9,49,13.0,2,0,0,0,0,0,0,1,12.140015602111816
864322,2014-05-02 10:00:00,10,49,14.0,2,0,0,0,0,0,0,1,13.163285255432129
864323,2014-05-02 11:00:00,11,49,16.0,2,0,0,0,0,0,0,1,14.999942779541016
864324,2014-05-02 12:00:00,12,49,13.0,2,0,0,0,0,0,0,1,12.137192726135254
864325,2014-05-02 13:00:00,13,49,14.0,2,0,0,0,0,0,0,1,13.333796501159668
864326,2014-05-02 14:00:00,14,49,17.0,2,0,0,0,0,0,0,1,15.942336082458496
864327,2014-05-02 15:00:00,15,49,16.0,2,0,0,0,0,0,0,1,15.003966331481934
864328,2014-05-02 16:00:00,16,49,14.0,2,0,0,0,0,0,0,1,13.121370315551758
864329,2014-05-02 17:00:00,17,49,12.0,2,0,0,0,0,0,0,1,11.066693305969238
864330,2014-05-02 18:00:00,18,49,15.0,2,0,0,0,0,0,0,1,14.348017692565918
864331,2014-05-02 19:00:00,19,49,12.0,2,0,0,0,0,0,0,1,11.663921356201172
864332,2014-05-02 20:00:00,20,49,14.0,2,0,0,0,0,0,0,1,13.091062545776367
864333,2014-05-02 21:00:00,21,49,12.0,2,0,0,0,0,0,0,1,11.616466522216797
864334,2014-05-02 22:00:00,22,49,12.0,2,0,0,0,0,0,0,1,11.637176513671875
864335,2014-05-02 23:00:00,23,49,12.0,2,0,0,0,0,0,0,1,11.710257530212402
864336,2014-05-03 00:00:00,0,49,12.0,3,1,0,0,0,0,0,0,11.773993492126465
864337,2014-05-03 01:00:00,1,49,13.0,3,1,0,0,0,0,0,0,12.634674072265625
864338,2014-05-03 02:00:00,2,49,13.0,3,1,0,0,0,0,0,0,12.878069877624512
864339,2014-05-03 03:00:00,3,49,13.0,3,1,0,0,0,0,0,0,12.800207138061523
864340,2014-05-03 04:00:00,4,49,13.0,3,1,0,0,0,0,0,0,12.860542297363281
864341,2014-05-03 05:00:00,5,49,13.0,3,1,0,0,0,0,0,0,12.984750747680664
864342,2014-05-03 06:00:00,6,49,13.0,3,1,0,0,0,0,0,0,12.968929290771484
864343,2014-05-03 07:00:00,7,49,13.0,3,1,0,0,0,0,0,0,13.14883041381836
864344,2014-05-03 08:00:00,8,49,13.0,3,1,0,0,0,0,0,0,13.221739768981934
864345,2014-05-03 09:00:00,9,49,12.0,3,1,0,0,0,0,0,0,12.055527687072754
864346,2014-05-03 10:00:00,10,49,11.0,3,1,0,0,0,0,0,0,11.144615173339844
864347,2014-05-03 11:00:00,11,49,11.0,3,1,0,0,0,0,0,0,11.067699432373047
864348,2014-05-03 12:00:00,12,49,13.0,3,1,0,0,0,0,0,0,12.737931251525879
864349,2014-05-03 13:00:00,13,49,12.0,3,1,0,0,0,0,0,0,11.891752243041992
864350,2014-05-03 14:00:00,14,49,14.0,3,1,0,0,0,0,0,0,13.33495044708252
864351,2014-05-03 15:00:00,15,49,14.0,3,1,0,0,0,0,0,0,14.18326187133789
864352,2014-05-03 16:00:00,16,49,13.0,3,1,0,0,0,0,0,0,13.273734092712402
864353,2014-05-03 17:00:00,17,49,13.0,3,1,0,0,0,0,0,0,13.054706573486328
864354,2014-05-03 18:00:00,18,49,11.0,3,1,0,0,0,0,0,0,11.287193298339844
864355,2014-05-03 19:00:00,19,49,14.0,3,1,0,0,0,0,0,0,13.7427396774292
864356,2014-05-03 20:00:00,20,49,13.0,3,1,0,0,0,0,0,0,13.032366752624512
864357,2014-05-03 21:00:00,21,49,13.0,3,1,0,0,0,0,0,0,12.992717742919922
864358,2014-05-03 22:00:00,22,49,13.0,3,1,0,0,0,0,0,0,13.291773796081543
864359,2014-05-03 23:00:00,23,49,13.0,3,1,0,0,0,0,0,0,13.410313606262207
864360,2014-05-04 00:00:00,0,49,13.0,4,0,1,0,0,0,0,0,13.373550415039062
864361,2014-05-04 01:00:00,1,49,13.0,4,0,1,0,0,0,0,0,13.465988159179688
864362,2014-05-04 02:00:00,2,49,13.0,4,0,1,0,0,0,0,0,13.187427520751953
864363,2014-05-04 03:00:00,3,49,13.0,4,0,1,0,0,0,0,0,13.091486930847168
864364,2014-05-04 04:00:00,4,49,13.0,4,0,1,0,0,0,0,0,13.32418441772461
864365,2014-05-04 05:00:00,5,49,13.0,4,0,1,0,0,0,0,0,13.21684741973877
864366,2014-05-04 06:00:00,6,49,13.0,4,0,1,0,0,0,0,0,13.338362693786621
864367,2014-05-04 07:00:00,7,49,13.0,4,0,1,0,0,0,0,0,13.209508895874023
864368,2014-05-04 08:00:00,8,49,13.0,4,0,1,0,0,0,0,0,13.922383308410645
864369,2014-05-04 09:00:00,9,49,13.0,4,0,1,0,0,0,0,0,13.294631004333496
864370,2014-05-04 10:00:00,10,49,15.0,4,0,1,0,0,0,0,0,15.05074405670166
864371,2014-05-04 11:00:00,11,49,15.0,4,0,1,0,0,0,0,0,14.588066101074219
864372,2014-05-04 12:00:00,12,49,15.0,4,0,1,0,0,0,0,0,14.66064739227295
864373,2014-05-04 13:00:00,13,49,19.0,4,0,1,0,0,0,0,0,17.287853240966797
864374,2014-05-04 14:00:00,14,49,19.0,4,0,1,0,0,0,0,0,17.32486915588379
864375,2014-05-04 15:00:00,15,49,20.0,4,0,1,0,0,0,0,0,19.748432159423828
864376,2014-05-04 16:00:00,16,49,10.0,4,0,1,0,0,0,0,0,10.020298957824707
864377,2014-05-04 17:00:00,17,49,10.0,4,0,1,0,0,0,0,0,9.467523574829102
864378,2014-05-04 18:00:00,18,49,9.0,4,0,1,0,0,0,0,0,8.03105640411377
864379,2014-05-04 19:00:00,19,49,9.0,4,0,1,0,0,0,0,0,7.696843147277832
864380,2014-05-04 20:00:00,20,49,9.0,4,0,1,0,0,0,0,0,8.199516296386719
864381,2014-05-04 21:00:00,21,49,13.0,4,0,1,0,0,0,0,0,11.671951293945312
864382,2014-05-04 22:00:00,22,49,14.0,4,0,1,0,0,0,0,0,12.956735610961914
864383,2014-05-04 23:00:00,23,49,14.0,4,0,1,0,0,0,0,0,13.708589553833008
864384,2014-05-05 00:00:00,0,49,13.0,5,0,0,1,0,0,0,0,13.559597969055176
864385,2014-05-05 01:00:00,1,49,13.0,5,0,0,1,0,0,0,0,13.211847305297852
864386,2014-05-05 02:00:00,2,49,14.0,5,0,0,1,0,0,0,0,13.444297790527344
864387,2014-05-05 03:00:00,3,49,13.0,5,0,0,1,0,0,0,0,13.329628944396973
864388,2014-05-05 04:00:00,4,49,13.0,5,0,0,1,0,0,0,0,13.220148086547852
864389,2014-05-05 05:00:00,5,49,13.0,5,0,0,1,0,0,0,0,13.259331703186035
864390,2014-05-05 06:00:00,6,49,13.0,5,0,0,1,0,0,0,0,13.501483917236328
864391,2014-05-05 07:00:00,7,49,15.0,5,0,0,1,0,0,0,0,14.784558296203613
864392,2014-05-05 08:00:00,8,49,4.0,5,0,0,1,0,0,0,0,3.7191388607025146
864393,2014-05-05 09:00:00,9,49,8.0,5,0,0,1,0,0,0,0,7.790284156799316
864394,2014-05-05 10:00:00,10,49,12.0,5,0,0,1,0,0,0,0,11.264459609985352
864395,2014-05-05 11:00:00,11,49,13.0,5,0,0,1,0,0,0,0,12.288825035095215
864396,2014-05-05 12:00:00,12,49,14.0,5,0,0,1,0,0,0,0,12.956555366516113
864397,2014-05-05 13:00:00,13,49,14.0,5,0,0,1,0,0,0,0,13.085477828979492
864398,2014-05-05 14:00:00,14,49,14.0,5,0,0,1,0,0,0,0,12.874003410339355
864399,2014-05-05 15:00:00,15,49,16.0,5,0,0,1,0,0,0,0,14.691322326660156
864400,2014-05-05 16:00:00,16,49,16.0,5,0,0,1,0,0,0,0,15.29930591583252
864401,2014-05-05 17:00:00,17,49,17.0,5,0,0,1,0,0,0,0,15.904098510742188
864402,2014-05-05 18:00:00,18,49,15.0,5,0,0,1,0,0,0,0,13.779919624328613
864403,2014-05-05 19:00:00,19,49,15.0,5,0,0,1,0,0,0,0,13.561336517333984
864404,2014-05-05 20:00:00,20,49,16.0,5,0,0,1,0,0,0,0,14.281614303588867
864405,2014-05-05 21:00:00,21,49,16.0,5,0,0,1,0,0,0,0,14.572341918945312
864406,2014-05-05 22:00:00,22,49,15.0,5,0,0,1,0,0,0,0,13.653462409973145
864407,2014-05-05 23:00:00,23,49,15.0,5,0,0,1,0,0,0,0,14.181928634643555
864408,2014-05-06 00:00:00,0,49,16.0,6,0,0,0,0,0,1,0,14.905750274658203
864409,2014-05-06 01:00:00,1,49,17.0,6,0,0,0,0,0,1,0,16.068225860595703
864410,2014-05-06 02:00:00,2,49,17.0,6,0,0,0,0,0,1,0,16.159900665283203
864411,2014-05-06 03:00:00,3,49,17.0,6,0,0,0,0,0,1,0,16.107553482055664
864412,2014-05-06 04:00:00,4,49,17.0,6,0,0,0,0,0,1,0,16.068262100219727
864413,2014-05-06 05:00:00,5,49,16.0,6,0,0,0,0,0,1,0,15.16030216217041
864414,2014-05-06 06:00:00,6,49,16.0,6,0,0,0,0,0,1,0,14.69986629486084
864415,2014-05-06 07:00:00,7,49,9.0,6,0,0,0,0,0,1,0,7.911379337310791
864416,2014-05-06 08:00:00,8,49,13.0,6,0,0,0,0,0,1,0,11.692780494689941
864417,2014-05-06 09:00:00,9,49,7.0,6,0,0,0,0,0,1,0,6.286066055297852
864418,2014-05-06 10:00:00,10,49,8.0,6,0,0,0,0,0,1,0,6.934050559997559
864419,2014-05-06 11:00:00,11,49,9.0,6,0,0,0,0,0,1,0,7.515334129333496
864420,2014-05-06 12:00:00,12,49,10.0,6,0,0,0,0,0,1,0,8.493969917297363
864421,2014-05-06 13:00:00,13,49,9.0,6,0,0,0,0,0,1,0,7.603721618652344
864422,2014-05-06 14:00:00,14,49,9.0,6,0,0,0,0,0,1,0,7.311535358428955
864423,2014-05-06 15:00:00,15,49,10.0,6,0,0,0,0,0,1,0,8.62759780883789
864424,2014-05-06 16:00:00,16,49,12.0,6,0,0,0,0,0,1,0,10.322921752929688
864425,2014-05-06 17:00:00,17,49,8.0,6,0,0,0,0,0,1,0,6.864937782287598
864426,2014-05-06 18:00:00,18,49,6.0,6,0,0,0,0,0,1,0,4.922389030456543
864427,2014-05-06 19:00:00,19,49,5.0,6,0,0,0,0,0,1,0,4.182921409606934
864428,2014-05-06 20:00:00,20,49,8.0,6,0,0,0,0,0,1,0,6.820428848266602
864429,2014-05-06 21:00:00,21,49,8.0,6,0,0,0,0,0,1,0,6.939201831817627
864430,2014-05-06 22:00:00,22,49,6.0,6,0,0,0,0,0,1,0,5.539361476898193
864431,2014-05-06 23:00:00,23,49,9.0,6,0,0,0,0,0,1,0,8.178321838378906
864432,2014-05-07 00:00:00,0,49,9.0,7,0,0,0,0,1,0,0,8.436657905578613
864433,2014-05-07 01:00:00,1,49,9.0,7,0,0,0,0,1,0,0,8.231752395629883
864434,2014-05-07 02:00:00,2,49,9.0,7,0,0,0,0,1,0,0,8.28904914855957
864435,2014-05-07 03:00:00,3,49,9.0,7,0,0,0,0,1,0,0,8.17382526397705
864436,2014-05-07 04:00:00,4,49,9.0,7,0,0,0,0,1,0,0,8.377816200256348
864437,2014-05-07 05:00:00,5,49,9.0,7,0,0,0,0,1,0,0,8.402410507202148
864438,2014-05-07 06:00:00,6,49,9.0,7,0,0,0,0,1,0,0,8.522727012634277
