,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
671592,2014-05-02 00:00:00,0,38,7.0,2,0,0,0,0,0,0,1,6.764051914215088
671593,2014-05-02 01:00:00,1,38,7.0,2,0,0,0,0,0,0,1,6.7166666984558105
671594,2014-05-02 02:00:00,2,38,7.0,2,0,0,0,0,0,0,1,6.727993965148926
671595,2014-05-02 03:00:00,3,38,7.0,2,0,0,0,0,0,0,1,6.55865478515625
671596,2014-05-02 04:00:00,4,38,7.0,2,0,0,0,0,0,0,1,6.554671764373779
671597,2014-05-02 05:00:00,5,38,7.0,2,0,0,0,0,0,0,1,6.496718406677246
671598,2014-05-02 06:00:00,6,38,6.0,2,0,0,0,0,0,0,1,5.620889663696289
671599,2014-05-02 07:00:00,7,38,7.0,2,0,0,0,0,0,0,1,6.516293048858643
671600,2014-05-02 08:00:00,8,38,5.0,2,0,0,0,0,0,0,1,4.576701641082764
671601,2014-05-02 09:00:00,9,38,5.0,2,0,0,0,0,0,0,1,4.634418487548828
671602,2014-05-02 10:00:00,10,38,6.0,2,0,0,0,0,0,0,1,5.752277374267578
671603,2014-05-02 11:00:00,11,38,7.0,2,0,0,0,0,0,0,1,6.946613311767578
671604,2014-05-02 12:00:00,12,38,5.0,2,0,0,0,0,0,0,1,5.159952163696289
671605,2014-05-02 13:00:00,13,38,6.0,2,0,0,0,0,0,0,1,6.041901111602783
671606,2014-05-02 14:00:00,14,38,4.0,2,0,0,0,0,0,0,1,4.101888656616211
671607,2014-05-02 15:00:00,15,38,4.0,2,0,0,0,0,0,0,1,4.031258583068848
671608,2014-05-02 16:00:00,16,38,1.0,2,0,0,0,0,0,0,1,0.9800164103507996
671609,2014-05-02 17:00:00,17,38,2.0,2,0,0,0,0,0,0,1,2.0087735652923584
671610,2014-05-02 18:00:00,18,38,1.0,2,0,0,0,0,0,0,1,1.1213074922561646
671611,2014-05-02 19:00:00,19,38,9.0,2,0,0,0,0,0,0,1,9.507518768310547
671612,2014-05-02 20:00:00,20,38,8.0,2,0,0,0,0,0,0,1,8.52055835723877
671613,2014-05-02 21:00:00,21,38,5.0,2,0,0,0,0,0,0,1,5.239189147949219
671614,2014-05-02 22:00:00,22,38,5.0,2,0,0,0,0,0,0,1,5.076966762542725
671615,2014-05-02 23:00:00,23,38,5.0,2,0,0,0,0,0,0,1,5.059660911560059
671616,2014-05-03 00:00:00,0,38,5.0,3,1,0,0,0,0,0,0,4.969592571258545
671617,2014-05-03 01:00:00,1,38,5.0,3,1,0,0,0,0,0,0,5.0545878410339355
671618,2014-05-03 02:00:00,2,38,5.0,3,1,0,0,0,0,0,0,4.9482550621032715
671619,2014-05-03 03:00:00,3,38,5.0,3,1,0,0,0,0,0,0,4.960672378540039
