,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
5832,2014-05-02 00:00:00,0,0,17.0,2,0,0,0,0,0,0,1,16.55912971496582
5833,2014-05-02 01:00:00,1,0,17.0,2,0,0,0,0,0,0,1,16.62212562561035
5834,2014-05-02 02:00:00,2,0,17.0,2,0,0,0,0,0,0,1,16.621509552001953
5835,2014-05-02 03:00:00,3,0,17.0,2,0,0,0,0,0,0,1,16.677305221557617
5836,2014-05-02 04:00:00,4,0,17.0,2,0,0,0,0,0,0,1,16.650930404663086
5837,2014-05-02 05:00:00,5,0,17.0,2,0,0,0,0,0,0,1,16.668466567993164
5838,2014-05-02 06:00:00,6,0,18.0,2,0,0,0,0,0,0,1,17.950428009033203
5839,2014-05-02 07:00:00,7,0,21.0,2,0,0,0,0,0,0,1,20.757980346679688
5840,2014-05-02 08:00:00,8,0,16.0,2,0,0,0,0,0,0,1,15.666444778442383
5841,2014-05-02 09:00:00,9,0,14.0,2,0,0,0,0,0,0,1,13.76732063293457
5842,2014-05-02 10:00:00,10,0,12.0,2,0,0,0,0,0,0,1,11.917325019836426
5843,2014-05-02 11:00:00,11,0,11.0,2,0,0,0,0,0,0,1,10.830121040344238
5844,2014-05-02 12:00:00,12,0,10.0,2,0,0,0,0,0,0,1,10.088969230651855
5845,2014-05-02 13:00:00,13,0,16.0,2,0,0,0,0,0,0,1,15.904437065124512
5846,2014-05-02 14:00:00,14,0,16.0,2,0,0,0,0,0,0,1,16.130516052246094
5847,2014-05-02 15:00:00,15,0,16.0,2,0,0,0,0,0,0,1,15.997662544250488
5848,2014-05-02 16:00:00,16,0,15.0,2,0,0,0,0,0,0,1,15.151749610900879
5849,2014-05-02 17:00:00,17,0,22.0,2,0,0,0,0,0,0,1,21.89278221130371
5850,2014-05-02 18:00:00,18,0,16.0,2,0,0,0,0,0,0,1,16.039987564086914
5851,2014-05-02 19:00:00,19,0,13.0,2,0,0,0,0,0,0,1,12.849480628967285
5852,2014-05-02 20:00:00,20,0,12.0,2,0,0,0,0,0,0,1,11.823466300964355
5853,2014-05-02 21:00:00,21,0,12.0,2,0,0,0,0,0,0,1,11.83590316772461
5854,2014-05-02 22:00:00,22,0,12.0,2,0,0,0,0,0,0,1,11.788100242614746
5855,2014-05-02 23:00:00,23,0,13.0,2,0,0,0,0,0,0,1,12.683981895446777
5856,2014-05-03 00:00:00,0,0,13.0,3,1,0,0,0,0,0,0,12.829756736755371
5857,2014-05-03 01:00:00,1,0,13.0,3,1,0,0,0,0,0,0,12.841440200805664
5858,2014-05-03 02:00:00,2,0,13.0,3,1,0,0,0,0,0,0,12.733489036560059
5859,2014-05-03 03:00:00,3,0,12.0,3,1,0,0,0,0,0,0,12.001663208007812
5860,2014-05-03 04:00:00,4,0,13.0,3,1,0,0,0,0,0,0,12.755882263183594
5861,2014-05-03 05:00:00,5,0,13.0,3,1,0,0,0,0,0,0,12.783166885375977
5862,2014-05-03 06:00:00,6,0,13.0,3,1,0,0,0,0,0,0,12.92050552368164
5863,2014-05-03 07:00:00,7,0,13.0,3,1,0,0,0,0,0,0,12.587409973144531
5864,2014-05-03 08:00:00,8,0,13.0,3,1,0,0,0,0,0,0,12.755602836608887
5865,2014-05-03 09:00:00,9,0,13.0,3,1,0,0,0,0,0,0,12.740252494812012
5866,2014-05-03 10:00:00,10,0,13.0,3,1,0,0,0,0,0,0,12.663030624389648
5867,2014-05-03 11:00:00,11,0,13.0,3,1,0,0,0,0,0,0,12.732439994812012
5868,2014-05-03 12:00:00,12,0,14.0,3,1,0,0,0,0,0,0,13.64372444152832
5869,2014-05-03 13:00:00,13,0,14.0,3,1,0,0,0,0,0,0,13.54496955871582
5870,2014-05-03 14:00:00,14,0,13.0,3,1,0,0,0,0,0,0,12.63133716583252
5871,2014-05-03 15:00:00,15,0,13.0,3,1,0,0,0,0,0,0,12.549777030944824
5872,2014-05-03 16:00:00,16,0,14.0,3,1,0,0,0,0,0,0,13.384264945983887
5873,2014-05-03 17:00:00,17,0,14.0,3,1,0,0,0,0,0,0,13.677915573120117
5874,2014-05-03 18:00:00,18,0,14.0,3,1,0,0,0,0,0,0,13.844882011413574
5875,2014-05-03 19:00:00,19,0,14.0,3,1,0,0,0,0,0,0,13.652240753173828
5876,2014-05-03 20:00:00,20,0,14.0,3,1,0,0,0,0,0,0,13.933096885681152
5877,2014-05-03 21:00:00,21,0,14.0,3,1,0,0,0,0,0,0,14.08278751373291
5878,2014-05-03 22:00:00,22,0,14.0,3,1,0,0,0,0,0,0,14.08936595916748
5879,2014-05-03 23:00:00,23,0,14.0,3,1,0,0,0,0,0,0,14.015236854553223
5880,2014-05-04 00:00:00,0,0,13.0,4,0,1,0,0,0,0,0,13.167219161987305
5881,2014-05-04 01:00:00,1,0,13.0,4,0,1,0,0,0,0,0,13.145416259765625
5882,2014-05-04 02:00:00,2,0,13.0,4,0,1,0,0,0,0,0,13.1331787109375
5883,2014-05-04 03:00:00,3,0,13.0,4,0,1,0,0,0,0,0,13.097014427185059
5884,2014-05-04 04:00:00,4,0,13.0,4,0,1,0,0,0,0,0,12.96951961517334
5885,2014-05-04 05:00:00,5,0,13.0,4,0,1,0,0,0,0,0,13.10745620727539
5886,2014-05-04 06:00:00,6,0,13.0,4,0,1,0,0,0,0,0,12.998249053955078
5887,2014-05-04 07:00:00,7,0,13.0,4,0,1,0,0,0,0,0,13.182247161865234
5888,2014-05-04 08:00:00,8,0,13.0,4,0,1,0,0,0,0,0,12.928011894226074
5889,2014-05-04 09:00:00,9,0,13.0,4,0,1,0,0,0,0,0,12.78115463256836
5890,2014-05-04 10:00:00,10,0,13.0,4,0,1,0,0,0,0,0,12.940531730651855
5891,2014-05-04 11:00:00,11,0,13.0,4,0,1,0,0,0,0,0,13.19803237915039
5892,2014-05-04 12:00:00,12,0,14.0,4,0,1,0,0,0,0,0,13.742839813232422
5893,2014-05-04 13:00:00,13,0,14.0,4,0,1,0,0,0,0,0,13.889058113098145
5894,2014-05-04 14:00:00,14,0,13.0,4,0,1,0,0,0,0,0,13.086536407470703
5895,2014-05-04 15:00:00,15,0,13.0,4,0,1,0,0,0,0,0,12.621992111206055
5896,2014-05-04 16:00:00,16,0,11.0,4,0,1,0,0,0,0,0,11.141812324523926
5897,2014-05-04 17:00:00,17,0,11.0,4,0,1,0,0,0,0,0,10.665180206298828
5898,2014-05-04 18:00:00,18,0,11.0,4,0,1,0,0,0,0,0,10.904218673706055
5899,2014-05-04 19:00:00,19,0,11.0,4,0,1,0,0,0,0,0,10.885993003845215
5900,2014-05-04 20:00:00,20,0,11.0,4,0,1,0,0,0,0,0,10.848041534423828
5901,2014-05-04 21:00:00,21,0,10.0,4,0,1,0,0,0,0,0,10.07445240020752
5902,2014-05-04 22:00:00,22,0,10.0,4,0,1,0,0,0,0,0,10.077286720275879
5903,2014-05-04 23:00:00,23,0,10.0,4,0,1,0,0,0,0,0,9.969330787658691
5904,2014-05-05 00:00:00,0,0,9.0,5,0,0,1,0,0,0,0,9.21767520904541
5905,2014-05-05 01:00:00,1,0,9.0,5,0,0,1,0,0,0,0,9.093586921691895
5906,2014-05-05 02:00:00,2,0,9.0,5,0,0,1,0,0,0,0,9.101226806640625
