,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
986952,2014-05-02 00:00:00,0,56,2.0,2,0,0,0,0,0,0,1,1.9494829177856445
986953,2014-05-02 01:00:00,1,56,2.0,2,0,0,0,0,0,0,1,1.8763158321380615
986954,2014-05-02 02:00:00,2,56,2.0,2,0,0,0,0,0,0,1,1.8618642091751099
986955,2014-05-02 03:00:00,3,56,2.0,2,0,0,0,0,0,0,1,1.7758406400680542
986956,2014-05-02 04:00:00,4,56,2.0,2,0,0,0,0,0,0,1,1.7949519157409668
986957,2014-05-02 05:00:00,5,56,2.0,2,0,0,0,0,0,0,1,1.7694472074508667
986958,2014-05-02 06:00:00,6,56,2.0,2,0,0,0,0,0,0,1,1.8578498363494873
986959,2014-05-02 07:00:00,7,56,2.0,2,0,0,0,0,0,0,1,1.8080558776855469
986960,2014-05-02 08:00:00,8,56,2.0,2,0,0,0,0,0,0,1,1.9447119235992432
986961,2014-05-02 09:00:00,9,56,4.0,2,0,0,0,0,0,0,1,3.803507089614868
986962,2014-05-02 10:00:00,10,56,7.0,2,0,0,0,0,0,0,1,6.761618614196777
986963,2014-05-02 11:00:00,11,56,4.0,2,0,0,0,0,0,0,1,3.9775421619415283
986964,2014-05-02 12:00:00,12,56,4.0,2,0,0,0,0,0,0,1,4.189486503601074
986965,2014-05-02 13:00:00,13,56,2.0,2,0,0,0,0,0,0,1,2.369422674179077
986966,2014-05-02 14:00:00,14,56,2.0,2,0,0,0,0,0,0,1,2.1434662342071533
986967,2014-05-02 15:00:00,15,56,2.0,2,0,0,0,0,0,0,1,2.1327247619628906
986968,2014-05-02 16:00:00,16,56,8.0,2,0,0,0,0,0,0,1,7.624014854431152
986969,2014-05-02 17:00:00,17,56,4.0,2,0,0,0,0,0,0,1,3.9201953411102295
986970,2014-05-02 18:00:00,18,56,5.0,2,0,0,0,0,0,0,1,4.892989158630371
986971,2014-05-02 19:00:00,19,56,5.0,2,0,0,0,0,0,0,1,4.871309757232666
986972,2014-05-02 20:00:00,20,56,5.0,2,0,0,0,0,0,0,1,4.97175931930542
986973,2014-05-02 21:00:00,21,56,5.0,2,0,0,0,0,0,0,1,4.890238285064697
986974,2014-05-02 22:00:00,22,56,4.0,2,0,0,0,0,0,0,1,3.9809577465057373
986975,2014-05-02 23:00:00,23,56,4.0,2,0,0,0,0,0,0,1,3.9136404991149902
986976,2014-05-03 00:00:00,0,56,4.0,3,1,0,0,0,0,0,0,3.989501953125
986977,2014-05-03 01:00:00,1,56,4.0,3,1,0,0,0,0,0,0,3.929070472717285
986978,2014-05-03 02:00:00,2,56,4.0,3,1,0,0,0,0,0,0,3.92309832572937
986979,2014-05-03 03:00:00,3,56,4.0,3,1,0,0,0,0,0,0,3.941676139831543
986980,2014-05-03 04:00:00,4,56,4.0,3,1,0,0,0,0,0,0,3.9123096466064453
986981,2014-05-03 05:00:00,5,56,4.0,3,1,0,0,0,0,0,0,3.954397678375244
986982,2014-05-03 06:00:00,6,56,4.0,3,1,0,0,0,0,0,0,3.852370023727417
986983,2014-05-03 07:00:00,7,56,4.0,3,1,0,0,0,0,0,0,3.9300718307495117
986984,2014-05-03 08:00:00,8,56,4.0,3,1,0,0,0,0,0,0,3.778794527053833
986985,2014-05-03 09:00:00,9,56,4.0,3,1,0,0,0,0,0,0,3.875105381011963
986986,2014-05-03 10:00:00,10,56,4.0,3,1,0,0,0,0,0,0,3.870077133178711
986987,2014-05-03 11:00:00,11,56,4.0,3,1,0,0,0,0,0,0,3.981102466583252
986988,2014-05-03 12:00:00,12,56,5.0,3,1,0,0,0,0,0,0,5.048410415649414
986989,2014-05-03 13:00:00,13,56,5.0,3,1,0,0,0,0,0,0,4.93625545501709
986990,2014-05-03 14:00:00,14,56,3.0,3,1,0,0,0,0,0,0,3.09909725189209
986991,2014-05-03 15:00:00,15,56,3.0,3,1,0,0,0,0,0,0,2.6750688552856445
986992,2014-05-03 16:00:00,16,56,8.0,3,1,0,0,0,0,0,0,7.245671272277832
986993,2014-05-03 17:00:00,17,56,9.0,3,1,0,0,0,0,0,0,9.279772758483887
986994,2014-05-03 18:00:00,18,56,9.0,3,1,0,0,0,0,0,0,8.441104888916016
986995,2014-05-03 19:00:00,19,56,10.0,3,1,0,0,0,0,0,0,9.362873077392578
986996,2014-05-03 20:00:00,20,56,10.0,3,1,0,0,0,0,0,0,9.422584533691406
986997,2014-05-03 21:00:00,21,56,10.0,3,1,0,0,0,0,0,0,9.24565601348877
986998,2014-05-03 22:00:00,22,56,10.0,3,1,0,0,0,0,0,0,9.352689743041992
986999,2014-05-03 23:00:00,23,56,10.0,3,1,0,0,0,0,0,0,9.348423957824707
987000,2014-05-04 00:00:00,0,56,10.0,4,0,1,0,0,0,0,0,9.505311012268066
987001,2014-05-04 01:00:00,1,56,10.0,4,0,1,0,0,0,0,0,9.415410995483398
987002,2014-05-04 02:00:00,2,56,10.0,4,0,1,0,0,0,0,0,9.330122947692871
987003,2014-05-04 03:00:00,3,56,10.0,4,0,1,0,0,0,0,0,9.049610137939453
987004,2014-05-04 04:00:00,4,56,10.0,4,0,1,0,0,0,0,0,9.071015357971191
987005,2014-05-04 05:00:00,5,56,17.0,4,0,1,0,0,0,0,0,15.908899307250977
987006,2014-05-04 06:00:00,6,56,17.0,4,0,1,0,0,0,0,0,16.088607788085938
987007,2014-05-04 07:00:00,7,56,17.0,4,0,1,0,0,0,0,0,16.531246185302734
987008,2014-05-04 08:00:00,8,56,11.0,4,0,1,0,0,0,0,0,10.61108684539795
987009,2014-05-04 09:00:00,9,56,11.0,4,0,1,0,0,0,0,0,10.979867935180664
987010,2014-05-04 10:00:00,10,56,11.0,4,0,1,0,0,0,0,0,11.062444686889648
987011,2014-05-04 11:00:00,11,56,11.0,4,0,1,0,0,0,0,0,10.771769523620605
987012,2014-05-04 12:00:00,12,56,12.0,4,0,1,0,0,0,0,0,11.861984252929688
987013,2014-05-04 13:00:00,13,56,12.0,4,0,1,0,0,0,0,0,11.914216041564941
987014,2014-05-04 14:00:00,14,56,12.0,4,0,1,0,0,0,0,0,12.201908111572266
987015,2014-05-04 15:00:00,15,56,8.0,4,0,1,0,0,0,0,0,7.717731952667236
987016,2014-05-04 16:00:00,16,56,6.0,4,0,1,0,0,0,0,0,6.172490119934082
987017,2014-05-04 17:00:00,17,56,8.0,4,0,1,0,0,0,0,0,7.336004257202148
987018,2014-05-04 18:00:00,18,56,6.0,4,0,1,0,0,0,0,0,5.960761070251465
987019,2014-05-04 19:00:00,19,56,5.0,4,0,1,0,0,0,0,0,4.930264472961426
