,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,predict
949032,2014-01-02 00:00:00,0,54,14.0,2,0,0,0,1,0,0,0,13.897199630737305
949033,2014-01-02 01:00:00,1,54,14.0,2,0,0,0,1,0,0,0,13.977090835571289
949034,2014-01-02 02:00:00,2,54,14.0,2,0,0,0,1,0,0,0,13.951094627380371
949035,2014-01-02 03:00:00,3,54,14.0,2,0,0,0,1,0,0,0,14.029260635375977
949036,2014-01-02 04:00:00,4,54,14.0,2,0,0,0,1,0,0,0,13.963138580322266
949037,2014-01-02 05:00:00,5,54,14.0,2,0,0,0,1,0,0,0,14.004375457763672
949038,2014-01-02 06:00:00,6,54,14.0,2,0,0,0,1,0,0,0,14.084813117980957
949039,2014-01-02 07:00:00,7,54,13.0,2,0,0,0,1,0,0,0,13.426701545715332
949040,2014-01-02 08:00:00,8,54,15.0,2,0,0,0,1,0,0,0,14.843246459960938
949041,2014-01-02 09:00:00,9,54,12.0,2,0,0,0,1,0,0,0,12.134040832519531
949042,2014-01-02 10:00:00,10,54,9.0,2,0,0,0,1,0,0,0,9.042213439941406
949043,2014-01-02 11:00:00,11,54,8.0,2,0,0,0,1,0,0,0,8.042556762695312
949044,2014-01-02 12:00:00,12,54,8.0,2,0,0,0,1,0,0,0,8.116877555847168
949045,2014-01-02 13:00:00,13,54,8.0,2,0,0,0,1,0,0,0,8.099979400634766
949046,2014-01-02 14:00:00,14,54,8.0,2,0,0,0,1,0,0,0,8.099457740783691
949047,2014-01-02 15:00:00,15,54,7.0,2,0,0,0,1,0,0,0,7.106257438659668
949048,2014-01-02 16:00:00,16,54,7.0,2,0,0,0,1,0,0,0,6.933075904846191
949049,2014-01-02 17:00:00,17,54,3.0,2,0,0,0,1,0,0,0,2.831915855407715
949050,2014-01-02 18:00:00,18,54,4.0,2,0,0,0,1,0,0,0,3.978278636932373
949051,2014-01-02 19:00:00,19,54,4.0,2,0,0,0,1,0,0,0,3.871792793273926
949052,2014-01-02 20:00:00,20,54,7.0,2,0,0,0,1,0,0,0,7.161099433898926
949053,2014-01-02 21:00:00,21,54,8.0,2,0,0,0,1,0,0,0,8.17194652557373
949054,2014-01-02 22:00:00,22,54,8.0,2,0,0,0,1,0,0,0,8.084681510925293
949055,2014-01-02 23:00:00,23,54,8.0,2,0,0,0,1,0,0,0,8.086861610412598
949056,2014-01-03 00:00:00,0,54,8.0,3,0,0,0,0,0,0,1,8.101289749145508
949057,2014-01-03 01:00:00,1,54,8.0,3,0,0,0,0,0,0,1,8.196751594543457
949058,2014-01-03 02:00:00,2,54,9.0,3,0,0,0,0,0,0,1,9.019705772399902
949059,2014-01-03 03:00:00,3,54,9.0,3,0,0,0,0,0,0,1,9.128997802734375
949060,2014-01-03 04:00:00,4,54,9.0,3,0,0,0,0,0,0,1,9.167600631713867
949061,2014-01-03 05:00:00,5,54,9.0,3,0,0,0,0,0,0,1,9.11837100982666
949062,2014-01-03 06:00:00,6,54,9.0,3,0,0,0,0,0,0,1,9.121261596679688
949063,2014-01-03 07:00:00,7,54,9.0,3,0,0,0,0,0,0,1,9.11058521270752
949064,2014-01-03 08:00:00,8,54,9.0,3,0,0,0,0,0,0,1,9.047797203063965
949065,2014-01-03 09:00:00,9,54,7.0,3,0,0,0,0,0,0,1,7.140797138214111
949066,2014-01-03 10:00:00,10,54,10.0,3,0,0,0,0,0,0,1,10.049619674682617
949067,2014-01-03 11:00:00,11,54,11.0,3,0,0,0,0,0,0,1,10.927887916564941
949068,2014-01-03 12:00:00,12,54,13.0,3,0,0,0,0,0,0,1,12.952713966369629
949069,2014-01-03 13:00:00,13,54,13.0,3,0,0,0,0,0,0,1,13.086485862731934
949070,2014-01-03 14:00:00,14,54,14.0,3,0,0,0,0,0,0,1,13.856107711791992
949071,2014-01-03 15:00:00,15,54,8.0,3,0,0,0,0,0,0,1,8.290968894958496
949072,2014-01-03 16:00:00,16,54,9.0,3,0,0,0,0,0,0,1,9.216729164123535
949073,2014-01-03 17:00:00,17,54,8.0,3,0,0,0,0,0,0,1,8.167426109313965
949074,2014-01-03 18:00:00,18,54,7.0,3,0,0,0,0,0,0,1,7.083451271057129
949075,2014-01-03 19:00:00,19,54,10.0,3,0,0,0,0,0,0,1,9.882986068725586
949076,2014-01-03 20:00:00,20,54,11.0,3,0,0,0,0,0,0,1,10.962244987487793
949077,2014-01-03 21:00:00,21,54,11.0,3,0,0,0,0,0,0,1,11.1104097366333
949078,2014-01-03 22:00:00,22,54,11.0,3,0,0,0,0,0,0,1,11.10094165802002
949079,2014-01-03 23:00:00,23,54,11.0,3,0,0,0,0,0,0,1,11.164709091186523
949080,2014-01-04 00:00:00,0,54,11.0,4,1,0,0,0,0,0,0,10.908543586730957
949081,2014-01-04 01:00:00,1,54,11.0,4,1,0,0,0,0,0,0,10.954959869384766
949082,2014-01-04 02:00:00,2,54,11.0,4,1,0,0,0,0,0,0,11.024263381958008
949083,2014-01-04 03:00:00,3,54,11.0,4,1,0,0,0,0,0,0,11.062973976135254
949084,2014-01-04 04:00:00,4,54,11.0,4,1,0,0,0,0,0,0,11.058660507202148
949085,2014-01-04 05:00:00,5,54,11.0,4,1,0,0,0,0,0,0,10.975419044494629
949086,2014-01-04 06:00:00,6,54,11.0,4,1,0,0,0,0,0,0,11.092262268066406
949087,2014-01-04 07:00:00,7,54,11.0,4,1,0,0,0,0,0,0,10.96509075164795
949088,2014-01-04 08:00:00,8,54,11.0,4,1,0,0,0,0,0,0,11.177129745483398
949089,2014-01-04 09:00:00,9,54,10.0,4,1,0,0,0,0,0,0,10.188790321350098
949090,2014-01-04 10:00:00,10,54,11.0,4,1,0,0,0,0,0,0,10.855586051940918
949091,2014-01-04 11:00:00,11,54,11.0,4,1,0,0,0,0,0,0,10.91433048248291
949092,2014-01-04 12:00:00,12,54,11.0,4,1,0,0,0,0,0,0,10.89907169342041
949093,2014-01-04 13:00:00,13,54,11.0,4,1,0,0,0,0,0,0,10.924620628356934
949094,2014-01-04 14:00:00,14,54,12.0,4,1,0,0,0,0,0,0,11.9160737991333
949095,2014-01-04 15:00:00,15,54,4.0,4,1,0,0,0,0,0,0,3.943159341812134
949096,2014-01-04 16:00:00,16,54,7.0,4,1,0,0,0,0,0,0,6.736793041229248
949097,2014-01-04 17:00:00,17,54,12.0,4,1,0,0,0,0,0,0,11.800334930419922
949098,2014-01-04 18:00:00,18,54,12.0,4,1,0,0,0,0,0,0,11.573230743408203
949099,2014-01-04 19:00:00,19,54,11.0,4,1,0,0,0,0,0,0,11.044990539550781
949100,2014-01-04 20:00:00,20,54,11.0,4,1,0,0,0,0,0,0,11.251691818237305
949101,2014-01-04 21:00:00,21,54,11.0,4,1,0,0,0,0,0,0,11.091935157775879
949102,2014-01-04 22:00:00,22,54,11.0,4,1,0,0,0,0,0,0,10.727899551391602
949103,2014-01-04 23:00:00,23,54,10.0,4,1,0,0,0,0,0,0,10.051504135131836
949104,2014-01-05 00:00:00,0,54,9.0,5,0,1,0,0,0,0,0,9.400308609008789
949105,2014-01-05 01:00:00,1,54,9.0,5,0,1,0,0,0,0,0,9.076123237609863
949106,2014-01-05 02:00:00,2,54,9.0,5,0,1,0,0,0,0,0,9.141485214233398
949107,2014-01-05 03:00:00,3,54,9.0,5,0,1,0,0,0,0,0,9.074014663696289
949108,2014-01-05 04:00:00,4,54,9.0,5,0,1,0,0,0,0,0,9.06721019744873
949109,2014-01-05 05:00:00,5,54,9.0,5,0,1,0,0,0,0,0,9.080493927001953
949110,2014-01-05 06:00:00,6,54,9.0,5,0,1,0,0,0,0,0,8.932540893554688
949111,2014-01-05 07:00:00,7,54,9.0,5,0,1,0,0,0,0,0,9.0375394821167
949112,2014-01-05 08:00:00,8,54,9.0,5,0,1,0,0,0,0,0,9.058314323425293
949113,2014-01-05 09:00:00,9,54,10.0,5,0,1,0,0,0,0,0,10.062862396240234
949114,2014-01-05 10:00:00,10,54,10.0,5,0,1,0,0,0,0,0,10.211470603942871
949115,2014-01-05 11:00:00,11,54,9.0,5,0,1,0,0,0,0,0,9.224311828613281
949116,2014-01-05 12:00:00,12,54,9.0,5,0,1,0,0,0,0,0,9.26349925994873
949117,2014-01-05 13:00:00,13,54,9.0,5,0,1,0,0,0,0,0,9.089248657226562
949118,2014-01-05 14:00:00,14,54,10.0,5,0,1,0,0,0,0,0,10.001832962036133
949119,2014-01-05 15:00:00,15,54,11.0,5,0,1,0,0,0,0,0,10.925165176391602
949120,2014-01-05 16:00:00,16,54,10.0,5,0,1,0,0,0,0,0,10.209845542907715
949121,2014-01-05 17:00:00,17,54,10.0,5,0,1,0,0,0,0,0,10.20923137664795
949122,2014-01-05 18:00:00,18,54,6.0,5,0,1,0,0,0,0,0,5.827515125274658
949123,2014-01-05 19:00:00,19,54,7.0,5,0,1,0,0,0,0,0,6.934779167175293
949124,2014-01-05 20:00:00,20,54,7.0,5,0,1,0,0,0,0,0,7.183770656585693
949125,2014-01-05 21:00:00,21,54,10.0,5,0,1,0,0,0,0,0,10.089278221130371
949126,2014-01-05 22:00:00,22,54,10.0,5,0,1,0,0,0,0,0,10.214308738708496
949127,2014-01-05 23:00:00,23,54,10.0,5,0,1,0,0,0,0,0,10.221385955810547
949128,2014-01-06 00:00:00,0,54,10.0,6,0,0,1,0,0,0,0,10.058443069458008
949129,2014-01-06 01:00:00,1,54,10.0,6,0,0,1,0,0,0,0,10.287588119506836
949130,2014-01-06 02:00:00,2,54,10.0,6,0,0,1,0,0,0,0,10.237367630004883
949131,2014-01-06 03:00:00,3,54,10.0,6,0,0,1,0,0,0,0,10.248527526855469
949132,2014-01-06 04:00:00,4,54,10.0,6,0,0,1,0,0,0,0,10.31674575805664
949133,2014-01-06 05:00:00,5,54,10.0,6,0,0,1,0,0,0,0,10.254867553710938
949134,2014-01-06 06:00:00,6,54,10.0,6,0,0,1,0,0,0,0,10.265161514282227
949135,2014-01-06 07:00:00,7,54,10.0,6,0,0,1,0,0,0,0,10.354185104370117
949136,2014-01-06 08:00:00,8,54,10.0,6,0,0,1,0,0,0,0,10.295479774475098
949137,2014-01-06 09:00:00,9,54,5.0,6,0,0,1,0,0,0,0,5.362402439117432
949138,2014-01-06 10:00:00,10,54,6.0,6,0,0,1,0,0,0,0,6.137887477874756
949139,2014-01-06 11:00:00,11,54,5.0,6,0,0,1,0,0,0,0,5.254377365112305
949140,2014-01-06 12:00:00,12,54,5.0,6,0,0,1,0,0,0,0,5.510859966278076
949141,2014-01-06 13:00:00,13,54,5.0,6,0,0,1,0,0,0,0,5.4880051612854
949142,2014-01-06 14:00:00,14,54,6.0,6,0,0,1,0,0,0,0,6.411832332611084
949143,2014-01-06 15:00:00,15,54,6.0,6,0,0,1,0,0,0,0,6.492588996887207
949144,2014-01-06 16:00:00,16,54,5.0,6,0,0,1,0,0,0,0,5.218415260314941
