,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
671592,2014-05-02 00:00:00,0,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0041285
671593,2014-05-02 01:00:00,1,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,6.996412
671594,2014-05-02 02:00:00,2,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0012255
671595,2014-05-02 03:00:00,3,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,10.0,6.9982505
671596,2014-05-02 04:00:00,4,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,10.0,7.0007615
671597,2014-05-02 05:00:00,5,38,7.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,10.0,6.9992356
671598,2014-05-02 06:00:00,6,38,6.0,2,0,0,0,0,0,0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,10.0,6.0006166
671599,2014-05-02 07:00:00,7,38,7.0,2,0,0,0,0,0,0,1,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,8.0,6.998089
671600,2014-05-02 08:00:00,8,38,5.0,2,0,0,0,0,0,0,1,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,11.0,5.0014787
671601,2014-05-02 09:00:00,9,38,5.0,2,0,0,0,0,0,0,1,5.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,5.00071
