,date,hour,station_id,bikes_available,day,weekday_土曜日,weekday_日曜日,weekday_月曜日,weekday_木曜日,weekday_水曜日,weekday_火曜日,weekday_金曜日,lag_1hour,lag_2hour,lag_3hour,lag_4hour,lag_5hour,lag_6hour,lag_7hour,lag_8hour,lag_9hour,lag_10hour,lag_11hour,lag_12hour,lag_13hour,lag_14hour,lag_15hour,lag_16hour,lag_17hour,lag_18hour,lag_19hour,lag_20hour,lag_21hour,lag_22hour,lag_23hour,lag_24hour,predict_24
5832,2014-05-02 00:00:00,0,0,17.0,2,0,0,0,0,0,0,1,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,16.999744
5833,2014-05-02 01:00:00,1,0,17.0,2,0,0,0,0,0,0,1,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,17.000309
5834,2014-05-02 02:00:00,2,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,17.001955
5835,2014-05-02 03:00:00,3,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,11.0,16.997677
5836,2014-05-02 04:00:00,4,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,11.0,16.999144
5837,2014-05-02 05:00:00,5,0,17.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,11.0,17.000872
5838,2014-05-02 06:00:00,6,0,18.0,2,0,0,0,0,0,0,1,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,11.0,18.001818
5839,2014-05-02 07:00:00,7,0,21.0,2,0,0,0,0,0,0,1,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,11.0,20.99746
5840,2014-05-02 08:00:00,8,0,16.0,2,0,0,0,0,0,0,1,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,9.0,16.001461
5841,2014-05-02 09:00:00,9,0,14.0,2,0,0,0,0,0,0,1,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,10.0,13.996896
5842,2014-05-02 10:00:00,10,0,12.0,2,0,0,0,0,0,0,1,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,11.999041
5843,2014-05-02 11:00:00,11,0,11.0,2,0,0,0,0,0,0,1,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,16.0,11.001899
5844,2014-05-02 12:00:00,12,0,10.0,2,0,0,0,0,0,0,1,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,16.0,9.999184
5845,2014-05-02 13:00:00,13,0,16.0,2,0,0,0,0,0,0,1,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.0,15.998071
5846,2014-05-02 14:00:00,14,0,16.0,2,0,0,0,0,0,0,1,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.0,16.001955
5847,2014-05-02 15:00:00,15,0,16.0,2,0,0,0,0,0,0,1,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,16.0,16.001114
5848,2014-05-02 16:00:00,16,0,15.0,2,0,0,0,0,0,0,1,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,14.0,14.999816
5849,2014-05-02 17:00:00,17,0,22.0,2,0,0,0,0,0,0,1,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,20.0,22.001146
5850,2014-05-02 18:00:00,18,0,16.0,2,0,0,0,0,0,0,1,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,22.0,15.999436
5851,2014-05-02 19:00:00,19,0,13.0,2,0,0,0,0,0,0,1,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,19.0,13.0016985
5852,2014-05-02 20:00:00,20,0,12.0,2,0,0,0,0,0,0,1,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,18.0,11.999329
5853,2014-05-02 21:00:00,21,0,12.0,2,0,0,0,0,0,0,1,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,19.0,12.000526
5854,2014-05-02 22:00:00,22,0,12.0,2,0,0,0,0,0,0,1,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,19.0,11.998015
5855,2014-05-02 23:00:00,23,0,13.0,2,0,0,0,0,0,0,1,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,13.00017
5856,2014-05-03 00:00:00,0,0,13.0,3,1,0,0,0,0,0,0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,17.0,12.999442
5857,2014-05-03 01:00:00,1,0,13.0,3,1,0,0,0,0,0,0,13.0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,17.0,13.001222
5858,2014-05-03 02:00:00,2,0,13.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,17.0,12.998426
5859,2014-05-03 03:00:00,3,0,12.0,3,1,0,0,0,0,0,0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,17.0,12.002007
5860,2014-05-03 04:00:00,4,0,13.0,3,1,0,0,0,0,0,0,12.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,16.0,22.0,15.0,16.0,16.0,16.0,10.0,11.0,12.0,14.0,16.0,21.0,18.0,17.0,17.0,12.99859
